Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704713A
Comment,
Iridium IMEI,300434063246610

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2019.06.05 04:37:19

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2019.06.05 04:37:19

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.26 18:11:35,1,,,,Roof Test,No,
2018.11.26 17:45:12,2018.11.26 17:45:00,,,,2018.11.26 17:45:12,Resolved QFP,33.384456,-111.811043,12S,3694203,424565,391,,1.4,0x84980280,7,,,,,2018.11.26 18:11:35,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:11:35,1,,,,Roof Test,No,
2018.11.26 18:00:14,2018.11.26 18:00:00,,,,2018.11.26 18:00:14,Resolved QFP,33.384387,-111.811082,12S,3694195,424561,389,,1.1,0x84986280,9,,,,,2018.11.26 18:11:35,1,,,,Roof Test,No,
2018.11.26 18:11:35,2018.11.26 18:11:35,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:11:35,1,No,No,,,No,
2018.11.26 18:11:35,2018.11.26 18:11:35,5,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.26 18:11:35,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:41:34,1,,,,Roof Test,No,
2018.11.26 18:15:09,2018.11.26 18:15:00,,,,2018.11.26 18:15:09,Resolved QFP,33.384400,-111.811092,12S,3694197,424560,387,,1.2,0x84980280,7,,,,,2018.11.26 18:41:34,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:41:34,1,,,,Roof Test,No,
2018.11.26 18:30:13,2018.11.26 18:30:00,,,,2018.11.26 18:30:13,Resolved QFP,33.384383,-111.811156,12S,3694195,424554,382,,1.3,0xC0980280,7,,,,,2018.11.26 18:41:34,1,,,,Roof Test,No,
2018.11.26 18:41:34,2018.11.26 18:41:34,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:41:34,1,No,No,,,No,
2018.11.26 18:41:34,2018.11.26 18:41:34,6,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:41:34,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:11:38,1,,,,Roof Test,No,
2018.11.26 18:45:11,2018.11.26 18:45:00,,,,2018.11.26 18:45:11,Resolved QFP,33.384325,-111.810919,12S,3694188,424576,398,,1.0,0xC0980680,8,,,,,2018.11.26 19:11:38,1,,,,Roof Test,No,
