Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704695A
Comment,
Iridium IMEI,300434063245210

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2024.02.21 19:38:03

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2024.02.21 19:38:03

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 20:45:44,1,,,,Roof Test,No,
2018.11.19 20:30:12,2018.11.19 20:30:00,,,,2018.11.19 20:30:12,Resolved QFP,33.384367,-111.811228,12S,3694193,424548,383,,2.2,0xC0282601,8,,,,,2018.11.19 20:45:44,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:45:44,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP (Uncertain),33.384361,-111.811014,12S,3694192,424568,378,,1.0,0x41282681,9,,,,,2018.11.19 20:45:44,1,,,,Roof Test,No,
2018.11.19 20:45:44,2018.11.19 20:45:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:45:44,1,No,No,,,No,
2018.11.19 20:45:44,2018.11.19 20:45:44,6,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:45:44,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 21:15:42,1,,,,Roof Test,No,
2018.11.19 21:00:09,2018.11.19 21:00:00,,,,2018.11.19 21:00:09,Resolved QFP,33.384529,-111.811015,12S,3694211,424568,427,,1.7,0xC1200601,7,,,,,2018.11.19 21:15:42,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,41,,2018.11.19 21:15:42,1,,,,Roof Test,No,
2018.11.19 21:15:12,2018.11.19 21:15:00,,,,2018.11.19 21:15:12,Resolved QFP,33.384449,-111.811066,12S,3694202,424563,396,,0.8,0xC3282685,12,,,,,2018.11.19 21:15:42,1,,,,Roof Test,No,
2018.11.19 21:15:42,2018.11.19 21:15:42,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:15:42,,,,,,,
2018.11.19 21:15:42,2018.11.19 21:15:42,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:15:42,1,No,No,,,No,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 21:45:45,1,,,,Roof Test,No,
2018.11.19 21:30:12,2018.11.19 21:30:00,,,,2018.11.19 21:30:12,Resolved QFP,33.384409,-111.811154,12S,3694198,424555,391,,0.9,0xC3282605,11,,,,,2018.11.19 21:45:45,1,,,,Roof Test,No,
