Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704770A
Comment,
Iridium IMEI,300434063248200

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:29:46

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:29:46

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:00:00,2018.11.29 17:00:00,,,,,,,,,,,,,,,,,,23,,2018.11.29 17:29:44,1,,,,Roof Test,No,
2018.11.29 17:00:12,2018.11.29 17:00:00,,,,2018.11.29 17:00:12,Resolved QFP (Uncertain),33.384346,-111.811007,12S,3694191,424568,407,,1.6,0x94880200,6,,,,,2018.11.29 17:29:44,1,,,,Roof Test,No,
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:29:44,1,,,,Roof Test,No,
2018.11.29 17:15:12,2018.11.29 17:15:00,,,,2018.11.29 17:15:12,Resolved QFP,33.384413,-111.810977,12S,3694198,424571,410,,2.1,0x04182280,6,,,,,2018.11.29 17:29:44,1,,,,Roof Test,No,
2018.11.29 17:29:44,2018.11.29 17:29:44,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:29:44,,,,,,,
2018.11.29 17:29:44,2018.11.29 17:29:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:29:44,1,No,No,,,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:59:49,1,,,,Roof Test,No,
2018.11.29 17:30:14,2018.11.29 17:30:00,,,,2018.11.29 17:30:14,Resolved QFP,33.384467,-111.811078,12S,3694204,424562,400,,1.7,0x04984280,7,,,,,2018.11.29 17:59:49,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:59:49,1,,,,Roof Test,No,
2018.11.29 17:45:13,2018.11.29 17:45:00,,,,2018.11.29 17:45:13,Resolved QFP,33.384409,-111.811082,12S,3694198,424561,387,,1.9,0x84084280,6,,,,,2018.11.29 17:59:49,1,,,,Roof Test,No,
2018.11.29 17:59:49,2018.11.29 17:59:49,5,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:59:49,,,,,,,
2018.11.29 17:59:49,2018.11.29 17:59:49,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:59:49,1,No,No,,,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.29 18:29:49,1,,,,Roof Test,No,
2018.11.29 18:00:13,2018.11.29 18:00:00,,,,2018.11.29 18:00:13,Resolved QFP (Uncertain),33.384333,-111.811109,12S,3694189,424559,398,,1.8,0x84880280,6,,,,,2018.11.29 18:29:49,1,,,,Roof Test,No,
