Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704811A
Comment,
Iridium IMEI,300434063152320

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2018.11.19 21:03:01

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2018.11.19 21:03:01

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.19 19:03:03,1,,,,Roof Test,No,
2018.11.19 18:45:12,2018.11.19 18:45:00,,,,2018.11.19 18:45:12,Resolved QFP,33.384435,-111.811393,12S,3694201,424532,353,,2.3,0x80980280,6,,,,,2018.11.19 19:03:03,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:03:03,1,,,,Roof Test,No,
2018.11.19 19:00:15,2018.11.19 19:00:00,,,,2018.11.19 19:00:15,Resolved QFP,33.384387,-111.811188,12S,3694195,424551,375,,1.2,0x84982280,8,,,,,2018.11.19 19:03:03,1,,,,Roof Test,No,
2018.11.19 19:03:03,2018.11.19 19:03:03,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:03:03,,,,,,,
2018.11.19 19:03:03,2018.11.19 19:03:03,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:03:03,1,No,No,,,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:33:01,1,,,,Roof Test,No,
2018.11.19 19:15:12,2018.11.19 19:15:00,,,,2018.11.19 19:15:12,Resolved QFP,33.384430,-111.811240,12S,3694200,424547,378,,1.1,0xC4980280,8,,,,,2018.11.19 19:33:01,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 19:33:01,1,,,,Roof Test,No,
2018.11.19 19:30:14,2018.11.19 19:30:00,,,,2018.11.19 19:30:14,Resolved QFP,33.384373,-111.811229,12S,3694194,424548,381,,2.6,0xC0182280,7,,,,,2018.11.19 19:33:01,1,,,,Roof Test,No,
2018.11.19 19:33:01,2018.11.19 19:33:01,8,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:33:01,,,,,,,
2018.11.19 19:33:01,2018.11.19 19:33:01,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:33:01,1,No,No,,,No,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:03:00,1,,,,Roof Test,No,
2018.11.19 19:45:09,2018.11.19 19:45:00,,,,2018.11.19 19:45:09,Resolved QFP,33.384362,-111.811212,12S,3694193,424549,378,,1.0,0xC4880600,7,,,,,2018.11.19 20:03:00,1,,,,Roof Test,No,
