Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704799A
Comment,
Iridium IMEI,300434063151310

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2024.08.02 16:04:18

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2024.08.02 16:04:18

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.19 19:02:29,1,,,,Roof Test,No,
2018.11.19 18:45:11,2018.11.19 18:45:00,,,,2018.11.19 18:45:11,Resolved QFP,33.384425,-111.811164,12S,3694200,424554,373,,1.4,0x84980200,6,,,,,2018.11.19 19:02:29,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:02:29,1,,,,Roof Test,No,
2018.11.19 19:00:17,2018.11.19 19:00:00,,,,2018.11.19 19:00:17,Resolved QFP,33.384396,-111.811401,12S,3694196,424532,376,,1.2,0xC0982280,8,,,,,2018.11.19 19:02:29,1,,,,Roof Test,No,
2018.11.19 19:02:29,2018.11.19 19:02:29,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:02:29,1,No,No,,,No,
2018.11.19 19:02:29,2018.11.19 19:02:29,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:02:29,,,,,,,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:32:27,1,,,,Roof Test,No,
2018.11.19 19:15:16,2018.11.19 19:15:00,,,,2018.11.19 19:15:16,Resolved QFP (Uncertain),33.384364,-111.811225,12S,3694193,424548,371,,1.1,0xC4880600,7,,,,,2018.11.19 19:32:27,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 19:32:27,1,,,,Roof Test,No,
2018.11.19 19:30:10,2018.11.19 19:30:00,,,,2018.11.19 19:30:10,Resolved QFP,33.384357,-111.811277,12S,3694192,424543,388,,1.0,0xC0980680,8,,,,,2018.11.19 19:32:27,1,,,,Roof Test,No,
2018.11.19 19:32:27,2018.11.19 19:32:27,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:32:27,1,No,No,,,No,
2018.11.19 19:32:27,2018.11.19 19:32:27,10,33.35763,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:32:27,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 20:02:26,1,,,,Roof Test,No,
2018.11.19 19:45:13,2018.11.19 19:45:00,,,,2018.11.19 19:45:13,Resolved QFP,33.384376,-111.811262,12S,3694194,424545,384,,0.8,0xC4982601,10,,,,,2018.11.19 20:02:26,1,,,,Roof Test,No,
