Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704719A
Comment,
Iridium IMEI,300434063149960

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2018.11.26 20:08:20

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2018.11.26 20:08:20

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.26 19:00:00,2018.11.26 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:08:20,1,,,,Roof Test,No,
2018.11.26 19:00:10,2018.11.26 19:00:00,,,,2018.11.26 19:00:10,Resolved QFP,33.384487,-111.811061,12S,3694206,424563,386,,0.9,0xC0980680,8,,,,,2018.11.26 19:08:20,1,,,,Roof Test,No,
2018.11.26 19:08:20,2018.11.26 19:08:20,26,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 19:08:20,,,,,,,
2018.11.26 19:08:20,2018.11.26 19:08:20,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 19:08:20,1,No,No,,,No,
2018.11.26 19:15:00,2018.11.26 19:15:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:38:22,1,,,,Roof Test,No,
2018.11.26 19:15:10,2018.11.26 19:15:00,,,,2018.11.26 19:15:10,Resolved QFP,33.384417,-111.811061,12S,3694199,424563,385,,1.0,0x40980680,7,,,,,2018.11.26 19:38:22,1,,,,Roof Test,No,
2018.11.26 19:30:00,2018.11.26 19:30:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:38:22,1,,,,Roof Test,No,
2018.11.26 19:30:13,2018.11.26 19:30:00,,,,2018.11.26 19:30:13,Resolved QFP,33.384458,-111.811063,12S,3694203,424563,400,,0.7,0xC4B82601,11,,,,,2018.11.26 19:38:22,1,,,,Roof Test,No,
2018.11.26 19:38:22,2018.11.26 19:38:22,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 19:38:22,,,,,,,
2018.11.26 19:38:22,2018.11.26 19:38:22,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 19:38:22,1,No,No,,,No,
2018.11.26 19:45:00,2018.11.26 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 20:08:20,1,,,,Roof Test,No,
2018.11.26 19:45:17,2018.11.26 19:45:00,,,,2018.11.26 19:45:17,Resolved QFP,33.384444,-111.811098,12S,3694202,424560,383,,1.0,0xC0382681,10,,,,,2018.11.26 20:08:20,1,,,,Roof Test,No,
2018.11.26 20:00:00,2018.11.26 20:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 20:08:20,1,,,,Roof Test,No,
2018.11.26 20:00:12,2018.11.26 20:00:00,,,,2018.11.26 20:00:12,Resolved QFP,33.384456,-111.811090,12S,3694203,424561,376,,1.0,0xC4282601,9,,,,,2018.11.26 20:08:20,1,,,,Roof Test,No,
2018.11.26 20:08:20,2018.11.26 20:08:20,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 20:08:20,1,No,No,,,No,
2018.11.26 20:08:20,2018.11.26 20:08:20,2,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 20:08:20,,,,,,,
