Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700543A
Comment,
Iridium IMEI,300434062297800

Report Period Begins,2018.03.14 00:00:09
Report Period Ends,2019.03.11 08:02:01

Report File Number,1 of 1
File Coverage Begins,2018.03.14 00:00:09
File Coverage Ends,2019.03.11 08:02:01

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.14 00:00:09,2018.03.14 00:00:00,,,,2018.03.14 00:00:09,Resolved QFP,67.161907,-150.363455,5W,7451851,614167,313,,0.8,0x08895681,10,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 04:00:00,2018.03.14 04:00:00,,,,,,,,,,,,,,,,,,6,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 04:00:08,2018.03.14 04:00:00,,,,2018.03.14 04:00:08,Resolved QFP,67.140027,-150.347783,5W,7449442,614949,335,,0.9,0xD1242806,10,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 08:00:00,2018.03.14 08:00:00,,,,,,,,,,,,,,,,,,16,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 08:00:08,2018.03.14 08:00:00,,,,2018.03.14 08:00:08,Resolved QFP,67.134819,-150.355634,5W,7448848,614634,354,,1.3,0x16188050,8,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 12:00:00,2018.03.14 12:00:00,,,,,,,,,,,,,,,,,,7,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 12:00:07,2018.03.14 12:00:00,,,,2018.03.14 12:00:07,Resolved QFP,67.130595,-150.345827,5W,7448395,615079,345,,0.9,0x0CA04681,9,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 12:10:00,2018.03.14 12:00:00,,,,,,,,,,,,,,,,,174,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 16:00:00,2018.03.14 16:00:00,,,,,,,,,,,,,,,,,,3,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 16:00:07,2018.03.14 16:00:00,,,,2018.03.14 16:00:07,Resolved QFP,67.153691,-150.358955,5W,7450944,614400,312,,1.1,0x40650920,8,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 20:00:00,2018.03.14 20:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.14 20:00:12,2018.03.14 20:00:00,,,,2018.03.14 20:00:12,Resolved QFP,67.171003,-150.345810,5W,7452896,614887,309,,2.2,0x24100150,6,,,,,2018.03.16 00:00:59,1,,,,Primary,No,
2018.03.15 00:00:00,2018.03.15 00:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.16 00:00:59,1,,,,Primary,No,
