Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700526A
Comment,
Iridium IMEI,300434062296810

Report Period Begins,2018.03.18 16:00:08
Report Period Ends,2018.12.27 08:00:32

Report File Number,1 of 1
File Coverage Begins,2018.03.18 16:00:08
File Coverage Ends,2018.12.27 08:00:32

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.18 16:00:08,2018.03.18 16:00:00,,,,2018.03.18 16:00:08,Resolved QFP,67.233584,-150.249997,5W,7460048,618723,312,,1.7,0x41602026,8,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.18 16:10:00,2018.03.18 16:00:00,,,,,,,,,,,,,,,,,1,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.18 20:00:00,2018.03.18 20:00:00,,,,,,,,,,,,,,,,,,21,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.18 20:00:12,2018.03.18 20:00:00,,,,2018.03.18 20:00:12,Resolved QFP,67.233079,-150.251822,5W,7459988,618647,325,,1.4,0x24009150,7,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 00:00:00,2018.03.19 00:00:00,,,,,,,,,,,,,,,,,,20,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 00:00:06,2018.03.19 00:00:00,,,,2018.03.19 00:00:06,Resolved QFP,67.221474,-150.268012,5W,7458664,618005,302,,1.0,0x08815601,8,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 04:00:00,2018.03.19 04:00:00,,,,,,,,,,,,,,,,,,5,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 04:00:12,2018.03.19 04:00:00,,,,2018.03.19 04:00:12,Resolved QFP,67.236200,-150.228495,5W,7460380,619638,316,,1.4,0x91000826,7,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 08:00:00,2018.03.19 08:00:00,,,,,,,,,,,,,,,,,,1,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 08:00:12,2018.03.19 08:00:00,,,,2018.03.19 08:00:12,Resolved QFP,67.264676,-150.176968,5W,7463652,621717,336,,12.6,0x14188000,5,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 12:00:00,2018.03.19 12:00:00,,,,,,,,,,,,,,,,,,9,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 12:00:07,2018.03.19 12:00:00,,,,2018.03.19 12:00:07,Resolved QFP,67.294462,-150.170205,5W,7466983,621857,351,,1.3,0x0CA00680,7,,,,,2018.03.20 12:00:24,1,,,,Primary,No,
2018.03.19 16:00:00,2018.03.19 16:00:00,,,,,,,,,,,,,,,,,,7,,2018.03.20 12:00:24,1,,,,Primary,No,
