Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700599A
Comment,
Iridium IMEI,300434062496960

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2018.07.26 21:10:11

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2018.07.26 21:10:11

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:00:25,1,,,,Roof Test,No,
2017.12.12 17:45:11,2017.12.12 17:45:00,,,,2017.12.12 17:45:11,Resolved QFP,33.384436,-111.811206,12S,3694201,424550,394,,1.2,0x84924280,8,,,,,2017.12.12 18:00:25,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,30,,2017.12.12 18:00:25,1,,,,Roof Test,No,
2017.12.12 18:00:09,2017.12.12 18:00:00,,,,2017.12.12 18:00:09,Resolved QFP,33.384471,-111.811197,12S,3694205,424551,383,,1.0,0x84922280,8,,,,,2017.12.12 18:00:25,1,,,,Roof Test,No,
2017.12.12 18:00:25,2017.12.12 18:00:25,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2017.12.12 18:00:25,,,,,,,
2017.12.12 18:00:25,2017.12.12 18:00:25,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:00:25,1,No,No,,,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:30:22,1,,,,Roof Test,No,
2017.12.12 18:15:08,2017.12.12 18:15:00,,,,2017.12.12 18:15:08,Resolved QFP,33.384487,-111.811219,12S,3694206,424549,386,,1.1,0x84922280,8,,,,,2017.12.12 18:30:22,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:30:22,1,,,,Roof Test,No,
2017.12.12 18:30:07,2017.12.12 18:30:00,,,,2017.12.12 18:30:07,Resolved QFP,33.384494,-111.811210,12S,3694207,424550,397,,1.4,0x84920680,8,,,,,2017.12.12 18:30:22,1,,,,Roof Test,No,
2017.12.12 18:30:22,2017.12.12 18:30:22,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:30:22,1,No,No,,,No,
2017.12.12 18:30:22,2017.12.12 18:30:22,681,33.37303,-111.84930,,,,,,,,,,,,,,,,,2017.12.12 18:30:22,,,,,,,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 20:10:53,1,,,,Roof Test,No,
2017.12.12 18:45:08,2017.12.12 18:45:00,,,,2017.12.12 18:45:08,Resolved QFP,33.384411,-111.811249,12S,3694198,424546,393,,0.8,0xC4920680,9,,,,,2017.12.12 20:10:53,1,,,,Roof Test,No,
