Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704762A
Comment,
Iridium IMEI,300434063151340

Report Period Begins,2018.11.29 17:15:00
Report Period Ends,2018.11.29 19:42:40

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:15:00
File Coverage Ends,2018.11.29 19:42:40

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.29 18:30:09,2018.11.29 18:30:00,,,,2018.11.29 18:30:09,Resolved QFP,33.384328,-111.811067,12S,3694189,424563,385,,1.1,0xC4180600,7,,,,,2018.11.29 18:32:20,1,,,,Roof Test,No,
2018.11.29 18:32:20,2018.11.29 18:32:20,7,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:32:20,,,,,,,
2018.11.29 18:32:20,2018.11.29 18:32:20,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:32:20,1,No,No,,,No,
2018.11.29 18:45:00,2018.11.29 18:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 19:02:19,1,,,,Roof Test,No,
2018.11.29 18:45:13,2018.11.29 18:45:00,,,,2018.11.29 18:45:13,Resolved QFP,33.384303,-111.811097,12S,3694186,424560,367,,1.4,0xC0982600,8,,,,,2018.11.29 19:02:19,1,,,,Roof Test,No,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:02:19,1,,,,Roof Test,No,
2018.11.29 19:00:16,2018.11.29 19:00:00,,,,2018.11.29 19:00:16,Resolved QFP,33.384295,-111.811088,12S,3694185,424561,377,,0.8,0xC4982601,10,,,,,2018.11.29 19:02:19,1,,,,Roof Test,No,
2018.11.29 19:02:19,2018.11.29 19:02:19,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:02:19,1,No,No,,,No,
2018.11.29 19:02:19,2018.11.29 19:02:19,70,33.39400,-111.26608,,,,,,,,,,,,,,,,,2018.11.29 19:02:19,,,,,,,
2018.11.29 19:15:00,2018.11.29 19:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:32:20,1,,,,Roof Test,No,
2018.11.29 19:15:14,2018.11.29 19:15:00,,,,2018.11.29 19:15:14,Resolved QFP (Uncertain),33.384312,-111.811059,12S,3694187,424563,381,,0.9,0xC4980600,8,,,,,2018.11.29 19:32:20,1,,,,Roof Test,No,
2018.11.29 19:30:00,2018.11.29 19:30:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 19:32:20,1,,,,Roof Test,No,
2018.11.29 19:30:13,2018.11.29 19:30:00,,,,2018.11.29 19:30:13,Resolved QFP,33.384362,-111.811109,12S,3694193,424559,381,,0.9,0xC4380681,10,,,,,2018.11.29 19:32:20,1,,,,Roof Test,No,
2018.11.29 19:32:20,2018.11.29 19:32:20,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:32:20,1,No,No,,,No,
2018.11.29 19:32:20,2018.11.29 19:32:20,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 19:32:20,,,,,,,
2018.11.29 19:42:40,2018.11.29 19:42:40,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 19:42:40,1,No,No,,,No,
2018.11.29 19:42:40,2018.11.29 19:42:40,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 19:42:40,,,,,,,
