Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704771A
Comment,
Iridium IMEI,300434062094630

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:37:56

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:37:56

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:00:00,2018.11.29 17:00:00,,,,,,,,,,,,,,,,,,23,,2018.11.29 17:27:47,1,,,,Roof Test,No,
2018.11.29 17:00:14,2018.11.29 17:00:00,,,,2018.11.29 17:00:14,Resolved QFP,33.384469,-111.810905,12S,3694204,424578,403,,1.4,0x94186280,9,,,,,2018.11.29 17:27:47,1,,,,Roof Test,No,
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:27:47,1,,,,Roof Test,No,
2018.11.29 17:15:12,2018.11.29 17:15:00,,,,2018.11.29 17:15:12,Resolved QFP,33.384459,-111.811033,12S,3694203,424566,406,,2.3,0x84180280,6,,,,,2018.11.29 17:27:47,1,,,,Roof Test,No,
2018.11.29 17:27:47,2018.11.29 17:27:47,2,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 17:27:47,,,,,,,
2018.11.29 17:27:47,2018.11.29 17:27:47,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:27:47,1,No,No,,,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:57:50,1,,,,Roof Test,No,
2018.11.29 17:30:13,2018.11.29 17:30:00,,,,2018.11.29 17:30:13,Resolved QFP,33.384411,-111.811109,12S,3694198,424559,389,,1.5,0x84984200,7,,,,,2018.11.29 17:57:50,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:57:50,1,,,,Roof Test,No,
2018.11.29 17:45:12,2018.11.29 17:45:00,,,,2018.11.29 17:45:12,Resolved QFP,33.384548,-111.811172,12S,3694213,424553,387,,2.5,0x04980280,6,,,,,2018.11.29 17:57:50,1,,,,Roof Test,No,
2018.11.29 17:57:50,2018.11.29 17:57:50,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 17:57:50,,,,,,,
2018.11.29 17:57:50,2018.11.29 17:57:50,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:57:50,1,No,No,,,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:27:51,1,,,,Roof Test,No,
2018.11.29 18:00:17,2018.11.29 18:00:00,,,,2018.11.29 18:00:17,Resolved QFP,33.384436,-111.811183,12S,3694201,424552,380,,1.1,0x84986280,9,,,,,2018.11.29 18:27:51,1,,,,Roof Test,No,
