Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704803A
Comment,
Iridium IMEI,300434063155270

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2024.08.02 08:00:42

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2024.08.02 08:00:42

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,29,,2018.11.19 21:14:16,1,,,,Roof Test,No,
2018.11.19 18:45:14,2018.11.19 18:45:00,,,,2018.11.19 18:45:14,Resolved QFP,33.384405,-111.811227,12S,3694197,424548,360,,1.2,0x84984280,8,,,,,2018.11.19 21:14:16,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 21:14:16,1,,,,Roof Test,No,
2018.11.19 19:00:12,2018.11.19 19:00:00,,,,2018.11.19 19:00:12,Resolved QFP (Uncertain),33.384385,-111.811253,12S,3694195,424545,373,,2.5,0x84880280,6,,,,,2018.11.19 21:14:16,1,,,,Roof Test,No,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:33:51,1,,,,Roof Test,No,
2018.11.19 19:15:13,2018.11.19 19:15:00,,,,2018.11.19 19:15:13,Resolved QFP (Uncertain),33.384411,-111.811246,12S,3694198,424546,383,,0.9,0x44882680,8,,,,,2018.11.19 19:33:51,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:33:51,1,,,,Roof Test,No,
2018.11.19 19:30:16,2018.11.19 19:30:00,,,,2018.11.19 19:30:16,Resolved QFP (Uncertain),33.384340,-111.811263,12S,3694190,424544,386,,1.1,0xC0982280,8,,,,,2018.11.19 19:33:51,1,,,,Roof Test,No,
2018.11.19 19:33:51,2018.11.19 19:33:51,6,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:33:51,,,,,,,
2018.11.19 19:33:51,2018.11.19 19:33:51,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:33:51,1,No,No,,,No,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 20:03:52,1,,,,Roof Test,No,
2018.11.19 19:45:13,2018.11.19 19:45:00,,,,2018.11.19 19:45:13,Resolved QFP,33.384390,-111.811244,12S,3694196,424546,385,,0.8,0xC4882681,10,,,,,2018.11.19 20:03:52,1,,,,Roof Test,No,
2018.11.19 20:00:00,2018.11.19 20:00:00,,,,,,,,,,,,,,,,,,35,,2018.11.19 20:03:52,1,,,,Roof Test,No,
