Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704786A
Comment,
Iridium IMEI,300434063150010

Report Period Begins,2018.11.29 18:00:00
Report Period Ends,2019.09.19 20:00:22

Report File Number,1 of 1
File Coverage Begins,2018.11.29 18:00:00
File Coverage Ends,2019.09.19 20:00:22

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 18:24:10,1,,,,Roof Test,No,
2018.11.29 18:00:10,2018.11.29 18:00:00,,,,2018.11.29 18:00:10,Resolved QFP,33.384536,-111.811184,12S,3694212,424552,406,,1.4,0x84980280,7,,,,,2018.11.29 18:24:10,1,,,,Roof Test,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:24:10,1,,,,Roof Test,No,
2018.11.29 18:15:08,2018.11.29 18:15:00,,,,2018.11.29 18:15:08,Resolved QFP,33.384583,-111.811137,12S,3694217,424556,395,,1.8,0x00982280,6,,,,,2018.11.29 18:24:10,1,,,,Roof Test,No,
2018.11.29 18:24:10,2018.11.29 18:24:10,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:24:10,,,,,,,
2018.11.29 18:24:10,2018.11.29 18:24:10,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:24:10,1,No,No,,,No,
2018.11.29 18:30:00,2018.11.29 18:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 18:54:22,1,,,,Roof Test,No,
2018.11.29 18:30:07,2018.11.29 18:30:00,,,,2018.11.29 18:30:07,Resolved QFP,33.384681,-111.811054,12S,3694228,424564,331,,1.8,0x44180280,6,,,,,2018.11.29 18:54:22,1,,,,Roof Test,No,
2018.11.29 18:45:00,2018.11.29 18:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 18:54:22,1,,,,Roof Test,No,
2018.11.29 18:45:09,2018.11.29 18:45:00,,,,2018.11.29 18:45:09,Resolved QFP,33.384110,-111.811195,12S,3694165,424551,341,,1.2,0xC0880680,7,,,,,2018.11.29 18:54:22,1,,,,Roof Test,No,
2018.11.29 18:54:22,2018.11.29 18:54:22,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 18:54:22,,,,,,,
2018.11.29 18:54:22,2018.11.29 18:54:22,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:54:22,1,No,No,,,No,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 19:24:09,1,,,,Roof Test,No,
2018.11.29 19:00:12,2018.11.29 19:00:00,,,,2018.11.29 19:00:12,Resolved QFP,33.384786,-111.811310,12S,3694240,424540,383,,4.0,0x84280280,6,,,,,2018.11.29 19:24:09,1,,,,Roof Test,No,
