Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704669A
Comment,
Iridium IMEI,300434063242060

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2024.08.01 16:00:45

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2024.08.01 16:00:45

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:46:09,1,,,,Roof Test,No,
2018.11.19 20:30:13,2018.11.19 20:30:00,,,,2018.11.19 20:30:13,Resolved QFP,33.384394,-111.811052,12S,3694196,424564,380,,1.0,0xC4082681,9,,,,,2018.11.19 20:46:09,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:46:09,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP,33.384488,-111.810975,12S,3694206,424571,396,,1.0,0xC1282681,10,,,,,2018.11.19 20:46:09,1,,,,Roof Test,No,
2018.11.19 20:46:09,2018.11.19 20:46:09,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:46:09,1,No,No,,,No,
2018.11.19 20:46:09,2018.11.19 20:46:09,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:46:09,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:16:07,1,,,,Roof Test,No,
2018.11.19 21:00:11,2018.11.19 21:00:00,,,,2018.11.19 21:00:11,Resolved QFP (Uncertain),33.384409,-111.811113,12S,3694198,424558,393,,1.4,0xC0282600,7,,,,,2018.11.19 21:16:07,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:16:07,1,,,,Roof Test,No,
2018.11.19 21:15:13,2018.11.19 21:15:00,,,,2018.11.19 21:15:13,Resolved QFP,33.384414,-111.810965,12S,3694198,424572,402,,0.8,0xC1282E85,12,,,,,2018.11.19 21:16:07,1,,,,Roof Test,No,
2018.11.19 21:16:07,2018.11.19 21:16:07,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:16:07,1,No,No,,,No,
2018.11.19 21:16:07,2018.11.19 21:16:07,5,33.42897,-111.82537,,,,,,,,,,,,,,,,,2018.11.19 21:16:07,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,36,,2018.11.19 21:46:10,1,,,,Roof Test,No,
2018.11.19 21:30:11,2018.11.19 21:30:00,,,,2018.11.19 21:30:11,Resolved QFP,33.384444,-111.811065,12S,3694202,424563,393,,1.4,0xC3282205,10,,,,,2018.11.19 21:46:10,1,,,,Roof Test,No,
