Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700524A
Comment,
Iridium IMEI,300434062961720

Report Period Begins,2018.03.28 19:15:08
Report Period Ends,2019.10.23 20:49:53

Report File Number,1 of 1
File Coverage Begins,2018.03.28 19:15:08
File Coverage Ends,2019.10.23 20:49:53

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.03.29 12:00:00,2018.03.29 12:00:00,,,,,,,,,,,,,,,,,,25,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.29 12:00:06,2018.03.29 12:00:00,,,,2018.03.29 12:00:06,Resolved QFP,65.305969,-156.650424,4W,7244595,609509,56,,1.5,0x88A30201,8,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.29 16:00:00,2018.03.29 16:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.29 16:00:06,2018.03.29 16:00:00,,,,2018.03.29 16:00:06,Resolved QFP,65.306037,-156.650407,4W,7244603,609510,103,,1.7,0x41400126,7,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.29 20:00:00,2018.03.29 20:00:00,,,,,,,,,,,,,,,,,,20,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.29 20:00:07,2018.03.29 20:00:00,,,,2018.03.29 20:00:07,Resolved QFP,65.314392,-156.660049,4W,7245517,609026,96,,0.8,0x2C18D0D0,11,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 00:00:00,2018.03.30 00:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 00:00:06,2018.03.30 00:00:00,,,,2018.03.30 00:00:06,Resolved QFP,65.314338,-156.659939,4W,7245511,609031,82,,1.5,0x88074C01,9,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 03:10:00,2018.03.30 03:00:00,,,,,,,,,,,,,,,,,18,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 04:00:00,2018.03.30 04:00:00,,,,,,,,,,,,,,,,,,7,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 04:00:09,2018.03.30 04:00:00,,,,2018.03.30 04:00:09,Resolved QFP,65.313111,-156.658235,4W,7245377,609116,48,,1.9,0x51000822,6,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 08:00:00,2018.03.30 08:00:00,,,,,,,,,,,,,,,,,,22,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 08:00:10,2018.03.30 08:00:00,,,,2018.03.30 08:00:10,Resolved QFP,65.314517,-156.659998,4W,7245531,609028,105,,1.6,0x260880C0,7,,,,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 12:00:00,2018.03.30 12:00:00,,,,,,,,,,,,,,,,,,21,,2018.03.30 16:00:43,1,,,,Primary,No,
2018.03.30 12:00:07,2018.03.30 12:00:00,,,,2018.03.30 12:00:07,Resolved QFP,65.318200,-156.669583,4W,7245925,608566,86,,3.7,0x88220601,7,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.30 16:00:00,2018.03.30 16:00:00,,,,,,,,,,,,,,,,,,19,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.30 16:00:09,2018.03.30 16:00:00,,,,2018.03.30 16:00:09,Resolved QFP,65.317804,-156.667135,4W,7245885,608682,104,,1.1,0x42640124,8,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.30 16:00:43,2018.03.30 16:00:43,113,65.45458,-158.80759,,,,,,,,,,,,,,,,,2018.03.30 16:00:43,,,,,,,
2018.03.30 16:00:43,2018.03.30 16:00:43,,,,,,,,,,,,,,,,,,,Hit,2018.03.30 16:00:43,1,No,No,,,No,
2018.03.30 20:00:00,2018.03.30 20:00:00,,,,,,,,,,,,,,,,,,21,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.30 20:00:07,2018.03.30 20:00:00,,,,2018.03.30 20:00:07,Resolved QFP,65.317569,-156.656724,4W,7245877,609168,91,,1.0,0x2C0801D0,8,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 00:00:00,2018.03.31 00:00:00,,,,,,,,,,,,,,,,,,20,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 00:00:08,2018.03.31 00:00:00,,,,2018.03.31 00:00:08,Resolved QFP,65.317637,-156.656492,4W,7245885,609178,83,,1.3,0x08854801,7,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 04:00:00,2018.03.31 04:00:00,,,,,,,,,,,,,,,,,,2,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 04:00:12,2018.03.31 04:00:00,,,,2018.03.31 04:00:12,Resolved QFP,65.314953,-156.593516,4W,7245696,612122,94,,1.7,0x51400822,7,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 04:10:00,2018.03.31 04:00:00,,,,,,,,,,,,,,,,,257,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 08:00:00,2018.03.31 08:00:00,,,,,,,,,,,,,,,,,,16,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 08:00:06,2018.03.31 08:00:00,,,,2018.03.31 08:00:06,Resolved QFP,65.314616,-156.590783,4W,7245663,612251,97,,2.6,0x24189080,7,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 12:00:00,2018.03.31 12:00:00,,,,,,,,,,,,,,,,,,13,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 12:00:12,2018.03.31 12:00:00,,,,2018.03.31 12:00:12,Resolved QFP,65.314308,-156.589768,4W,7245631,612300,90,,1.5,0x00A22680,7,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 16:00:00,2018.03.31 16:00:00,,,,,,,,,,,,,,,,,,9,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 16:00:11,2018.03.31 16:00:00,,,,2018.03.31 16:00:11,Resolved QFP,65.311320,-156.605105,4W,7245271,611598,111,,1.3,0x42608124,8,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 20:00:00,2018.03.31 20:00:00,,,,,,,,,,,,,,,,,,11,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.03.31 20:00:11,2018.03.31 20:00:00,,,,2018.03.31 20:00:11,Resolved QFP,65.316386,-156.599988,4W,7245844,611815,91,,0.9,0x2C1850D0,10,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 00:00:00,2018.04.01 00:00:00,,,,,,,,,,,,,,,,,,11,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 00:00:35,2018.04.01 00:00:00,,,,2018.04.01 00:00:35,Succeeded,65.319090,-156.596766,4W,7246151,611953,,7.50,,,,35,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 00:00:35,2018.04.01 00:00:00,,,,2018.04.01 00:00:35,Succeeded,65.319090,-156.596770,4W,7246151,611953,,7.31,,,,,,,,2018.04.05 12:01:47,1,,,,,No,
2018.04.01 04:00:00,2018.04.01 04:00:00,,,,,,,,,,,,,,,,,,15,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 04:00:18,2018.04.01 04:00:00,,,,2018.04.01 04:00:18,Resolved QFP,65.327748,-156.600592,4W,7247109,611739,136,,1.4,0x51400922,8,,,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 05:10:00,2018.04.01 05:00:00,,,,,,,,,,,,,,,,,88,,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 08:00:00,2018.04.01 08:00:00,,,,,,,,,,,,,,,,,,12,,2018.04.01 08:00:22,1,,,,Primary,No,
2018.04.01 08:00:08,2018.04.01 08:00:00,,,,2018.04.01 08:00:08,Resolved QFP,65.319881,-156.596335,4W,7246240,611970,94,,1.2,0x041882C0,7,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 08:00:22,2018.04.01 08:00:22,,,,,,,,,,,,,,,,,,,Hit,2018.04.01 08:00:22,1,No,No,,,No,
2018.04.01 08:00:22,2018.04.01 08:00:22,7,65.35430,-156.66596,,,,,,,,,,,,,,,,,2018.04.01 08:00:22,,,,,,,
2018.04.01 12:00:00,2018.04.01 12:00:00,,,,,,,,,,,,,,,,,,16,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 12:00:12,2018.04.01 12:00:00,,,,2018.04.01 12:00:12,Resolved QFP,65.317604,-156.594064,4W,7245990,612086,136,,4.3,0x00222485,7,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 16:00:00,2018.04.01 16:00:00,,,,,,,,,,,,,,,,,,9,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 16:00:13,2018.04.01 16:00:00,,,,2018.04.01 16:00:13,Resolved QFP,65.315467,-156.588943,4W,7245761,612333,89,,1.6,0x40600124,6,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 20:00:00,2018.04.01 20:00:00,,,,,,,,,,,,,,,,,,25,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.01 20:00:08,2018.04.01 20:00:00,,,,2018.04.01 20:00:08,Resolved QFP,65.316234,-156.590628,4W,7245844,612251,73,,0.8,0x2C1051D0,10,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 00:00:00,2018.04.02 00:00:00,,,,,,,,,,,,,,,,,,7,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 00:00:10,2018.04.02 00:00:00,,,,2018.04.02 00:00:10,Resolved QFP,65.316928,-156.577215,4W,7245945,612873,100,,1.1,0x88854401,8,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 04:00:00,2018.04.02 04:00:00,,,,,,,,,,,,,,,,,,7,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 04:00:06,2018.04.02 04:00:00,,,,2018.04.02 04:00:06,Resolved QFP,65.326666,-156.558856,4W,7247063,613686,76,,1.6,0x51000822,6,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 06:10:00,2018.04.02 06:00:00,,,,,,,,,,,,,,,,,92,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 08:00:00,2018.04.02 08:00:00,,,,,,,,,,,,,,,,,,11,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 08:00:08,2018.04.02 08:00:00,,,,2018.04.02 08:00:08,Resolved QFP,65.325943,-156.562623,4W,7246976,613514,78,,1.4,0x2418D080,8,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 12:00:00,2018.04.02 12:00:00,,,,,,,,,,,,,,,,,,25,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 12:00:04,2018.04.02 12:00:00,,,,2018.04.02 12:00:04,Resolved QFP,65.325940,-156.562713,4W,7246975,613510,69,,1.8,0x80232601,8,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 16:00:00,2018.04.02 16:00:00,,,,,,,,,,,,,,,,,,-2,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 16:00:09,2018.04.02 16:00:00,,,,2018.04.02 16:00:09,Resolved QFP,65.323325,-156.571220,4W,7246668,613125,105,,1.6,0x13400126,8,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 20:00:00,2018.04.02 20:00:00,,,,,,,,,,,,,,,,,,17,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.02 20:00:05,2018.04.02 20:00:00,,,,2018.04.02 20:00:05,Resolved QFP,65.322659,-156.568686,4W,7246599,613246,93,,1.4,0x0C185140,8,,,,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.03 00:00:00,2018.04.03 00:00:00,,,,,,,,,,,,,,,,,,15,,2018.04.03 00:00:33,1,,,,Primary,No,
2018.04.03 00:00:13,2018.04.03 00:00:00,,,,2018.04.03 00:00:13,Resolved QFP,65.323829,-156.575277,4W,7246717,612934,68,,1.2,0x88850E01,9,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 00:00:33,2018.04.03 00:00:33,,,,,,,,,,,,,,,,,,,Hit,2018.04.03 00:00:33,1,No,No,,,No,
2018.04.03 00:00:33,2018.04.03 00:00:33,3,65.31144,-156.62116,,,,,,,,,,,,,,,,,2018.04.03 00:00:33,,,,,,,
2018.04.03 04:00:00,2018.04.03 04:00:00,,,,,,,,,,,,,,,,,,16,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 04:00:06,2018.04.03 04:00:00,,,,2018.04.03 04:00:06,Resolved QFP,65.319969,-156.556759,4W,7246321,613813,75,,1.4,0x53400822,8,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 07:10:00,2018.04.03 07:00:00,,,,,,,,,,,,,,,,,91,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 08:00:00,2018.04.03 08:00:00,,,,,,,,,,,,,,,,,,16,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 08:00:12,2018.04.03 08:00:00,,,,2018.04.03 08:00:12,Resolved QFP,65.313807,-156.554604,4W,7245638,613940,87,,0.8,0x2418D2C0,10,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 12:00:00,2018.04.03 12:00:00,,,,,,,,,,,,,,,,,,33,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 16:00:00,2018.04.03 16:00:00,,,,,,,,,,,,,,,,,,4,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 16:00:05,2018.04.03 16:00:00,,,,2018.04.03 16:00:05,Resolved QFP,65.312089,-156.527749,4W,7245496,615198,99,,1.1,0x41048122,7,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 20:00:00,2018.04.03 20:00:00,,,,,,,,,,,,,,,,,,8,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.03 20:00:08,2018.04.03 20:00:00,,,,2018.04.03 20:00:08,Resolved QFP,65.314246,-156.520528,4W,7245749,615525,69,,1.6,0x0C1810C0,7,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 00:00:00,2018.04.04 00:00:00,,,,,,,,,,,,,,,,,,8,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 00:00:09,2018.04.04 00:00:00,,,,2018.04.04 00:00:09,Resolved QFP (Uncertain),65.317762,-156.522109,4W,7246138,615436,66,,1.3,0x80874C00,8,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 04:00:00,2018.04.04 04:00:00,,,,,,,,,,,,,,,,,,18,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 04:00:08,2018.04.04 04:00:00,,,,2018.04.04 04:00:08,Resolved QFP,65.319181,-156.523995,4W,7246292,615342,69,,1.7,0x53402800,7,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 08:00:00,2018.04.04 08:00:00,,,,,,,,,,,,,,,,,,7,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 08:00:07,2018.04.04 08:00:00,,,,2018.04.04 08:00:07,Resolved QFP,65.314382,-156.512848,4W,7245778,615882,57,,1.1,0x24188280,7,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 08:10:00,2018.04.04 08:00:00,,,,,,,,,,,,,,,,,92,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 12:00:00,2018.04.04 12:00:00,,,,,,,,,,,,,,,,,,15,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 12:00:09,2018.04.04 12:00:00,,,,2018.04.04 12:00:09,Resolved QFP,65.314281,-156.513017,4W,7245767,615874,52,,1.4,0x88A32601,10,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 16:00:00,2018.04.04 16:00:00,,,,,,,,,,,,,,,,,,-3,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 16:00:06,2018.04.04 16:00:00,,,,2018.04.04 16:00:06,Resolved QFP,65.316193,-156.522301,4W,7245963,615434,-82,,6.4,0x10208122,6,,,,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 20:00:00,2018.04.04 20:00:00,,,,,,,,,,,,,,,,,,2,,2018.04.05 00:00:33,1,,,,Primary,No,
2018.04.04 20:00:13,2018.04.04 20:00:00,,,,2018.04.04 20:00:13,Resolved QFP,65.318076,-156.534838,4W,7246150,614842,76,,1.1,0x2C181050,8,,,,,2018.04.05 16:02:30,1,,,,Primary,No,
2018.04.05 00:00:00,2018.04.05 00:00:00,,,,,,,,,,,,,,,,,,10,,2018.04.05 16:02:30,1,,,,Primary,No,
2018.04.05 00:00:11,2018.04.05 00:00:00,,,,2018.04.05 00:00:11,Resolved QFP (Uncertain),65.322137,-156.543408,4W,7246586,614425,79,,1.3,0x88854800,7,,,,,2018.04.05 16:02:30,1,,,,Primary,No,
2018.04.05 00:00:33,2018.04.05 00:00:33,4,65.34136,-156.58707,,,,,,,,,,,,,,,,,2018.04.05 00:00:33,,,,,,,
2018.04.05 00:00:33,2018.04.05 00:00:33,,,,,,,,,,,,,,,,,,,Hit,2018.04.05 00:00:33,1,No,No,,,No,
2018.04.05 00:00:38,2018.04.05 00:00:38,,,,,,,,,,,,,,,,,,,,2018.04.05 12:01:47,1,,,Auxiliary 3 00 00 33 44 44 44 43 32 44 43 2C 53 33 00,,No,
2018.04.05 04:00:00,2018.04.05 04:00:00,,,,,,,,,,,,,,,,,,2,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 04:00:06,2018.04.05 04:00:00,,,,2018.04.05 04:00:06,Resolved QFP,65.324577,-156.558050,4W,7246832,613733,153,,4.5,0x53000022,6,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 04:10:00,2018.04.05 04:00:00,,,,,,,,,,,,,,,,,203,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 08:00:00,2018.04.05 08:00:00,,,,,,,,,,,,,,,,,,28,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 08:00:13,2018.04.05 08:00:00,,,,2018.04.05 08:00:13,Resolved QFP,65.325954,-156.562632,4W,7246977,613513,78,,1.9,0x241880C0,7,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 08:10:00,2018.04.05 08:00:00,,,,,,,,,,,,,,,,,0,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 12:00:00,2018.04.05 12:00:00,,,,,,,,,,,,,,,,,,13,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 12:00:10,2018.04.05 12:00:00,,,,2018.04.05 12:00:10,Resolved QFP,65.325964,-156.562659,4W,7246978,613512,86,,1.0,0x88A32485,11,,,,,2018.04.05 12:01:47,1,,,,,No,
2018.04.05 12:00:10,2018.04.05 12:00:00,,,,2018.04.05 12:00:10,Resolved QFP,65.325964,-156.562659,4W,7246978,613512,86,,1.0,0x88A32485,11,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 12:01:47,2018.04.05 12:01:47,6,65.35430,-156.66596,,,,,,,,,,,,,,,,,2018.04.05 12:01:47,,,,,,,
2018.04.05 12:01:47,2018.04.05 12:01:47,,,,,,,,,,,,,,,,,,13,Hit,2018.04.05 12:01:47,1,,,,,No,
2018.04.05 12:10:00,2018.04.05 12:00:00,,,,,,,,,,,,,,,,,46,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 16:00:00,2018.04.05 16:00:00,,,,,,,,,,,,,,,,,,8,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 16:00:06,2018.04.05 16:00:00,,,,2018.04.05 16:00:06,Resolved QFP,65.321268,-156.550138,4W,7246477,614115,52,,1.8,0x40208122,6,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 16:02:30,2018.04.05 16:02:30,,,,,,,,,,,,,,,,,,,Hit,2018.04.05 16:02:30,1,No,No,,,No,
2018.04.05 16:02:30,2018.04.05 16:02:30,2,65.32838,-156.50828,,,,,,,,,,,,,,,,,2018.04.05 16:02:30,,,,,,,
2018.04.05 16:10:00,2018.04.05 16:00:00,,,,,,,,,,,,,,,,,65,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 20:00:00,2018.04.05 20:00:00,,,,,,,,,,,,,,,,,,4,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 20:00:09,2018.04.05 20:00:00,,,,2018.04.05 20:00:09,Resolved QFP,65.305886,-156.509975,4W,7244837,616053,57,,0.9,0x2C005150,8,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.05 20:10:00,2018.04.05 20:00:00,,,,,,,,,,,,,,,,,267,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 00:00:00,2018.04.06 00:00:00,,,,,,,,,,,,,,,,,,21,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 00:00:07,2018.04.06 00:00:00,,,,2018.04.06 00:00:07,Resolved QFP,65.299487,-156.520701,4W,7244105,615581,65,,1.2,0x80854801,7,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 00:10:00,2018.04.06 00:00:00,,,,,,,,,,,,,,,,,218,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 04:00:00,2018.04.06 04:00:00,,,,,,,,,,,,,,,,,,1,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 04:00:10,2018.04.06 04:00:00,,,,2018.04.06 04:00:10,Resolved QFP,65.288450,-156.514853,4W,7242886,615902,67,,1.0,0x53400832,9,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 04:10:00,2018.04.06 04:00:00,,,,,,,,,,,,,,,,,71,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 08:00:00,2018.04.06 08:00:00,,,,,,,,,,,,,,,,,,14,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 08:00:10,2018.04.06 08:00:00,,,,2018.04.06 08:00:10,Resolved QFP,65.285738,-156.516460,4W,7242581,615839,55,,1.4,0x04185240,7,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 08:10:00,2018.04.06 08:00:00,,,,,,,,,,,,,,,,,9,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 12:00:00,2018.04.06 12:00:00,,,,,,,,,,,,,,,,,,22,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 12:00:21,2018.04.06 12:00:00,,,,2018.04.06 12:00:21,Resolved QFP,65.285683,-156.515550,4W,7242577,615882,69,,4.5,0x00A20085,6,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 12:10:00,2018.04.06 12:00:00,,,,,,,,,,,,,,,,,0,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 16:00:00,2018.04.06 16:00:00,,,,,,,,,,,,,,,,,,11,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 16:00:07,2018.04.06 16:00:00,,,,2018.04.06 16:00:07,Resolved QFP,65.283062,-156.515557,4W,7242285,615893,84,,1.6,0x50208122,7,,,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 16:10:00,2018.04.06 16:00:00,,,,,,,,,,,,,,,,,353,,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
2018.04.06 20:00:00,2018.04.06 20:00:00,,,,,,,,,,,,,,,,,,21,,2018.04.06 20:00:29,1,,,,Auxiliary 3,No,
