Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704683A
Comment,
Iridium IMEI,300434063240730

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2020.02.13 00:01:49

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2020.02.13 00:01:49

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,35,,2018.11.19 20:46:25,1,,,,Roof Test,No,
2018.11.19 20:30:14,2018.11.19 20:30:00,,,,2018.11.19 20:30:14,Resolved QFP,33.384489,-111.811060,12S,3694207,424563,394,,0.8,0xC5282681,11,,,,,2018.11.19 20:46:25,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,39,,2018.11.19 20:46:25,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP,33.384368,-111.811186,12S,3694193,424552,401,,1.4,0xC1282601,9,,,,,2018.11.19 20:46:25,1,,,,Roof Test,No,
2018.11.19 20:46:25,2018.11.19 20:46:25,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:46:25,1,No,No,,,No,
2018.11.19 20:46:25,2018.11.19 20:46:25,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:46:25,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:16:25,1,,,,Roof Test,No,
2018.11.19 21:00:12,2018.11.19 21:00:00,,,,2018.11.19 21:00:12,Resolved QFP,33.384260,-111.811208,12S,3694181,424550,385,,1.4,0x41282601,8,,,,,2018.11.19 21:16:25,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,41,,2018.11.19 21:16:25,1,,,,Roof Test,No,
2018.11.19 21:15:14,2018.11.19 21:15:00,,,,2018.11.19 21:15:14,Resolved QFP,33.384403,-111.811217,12S,3694197,424549,397,,1.0,0xC3282605,11,,,,,2018.11.19 21:16:25,1,,,,Roof Test,No,
2018.11.19 21:16:25,2018.11.19 21:16:25,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:16:25,1,No,No,,,No,
2018.11.19 21:16:25,2018.11.19 21:16:25,5,33.41790,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:16:25,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:46:22,1,,,,Roof Test,No,
2018.11.19 21:30:12,2018.11.19 21:30:00,,,,2018.11.19 21:30:12,Resolved QFP,33.384390,-111.811146,12S,3694196,424555,383,,1.0,0xC3202605,10,,,,,2018.11.19 21:46:22,1,,,,Roof Test,No,
