Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704565A
Comment,
Iridium IMEI,300434063151210

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2023.02.16 16:22:38

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2023.02.16 16:22:38

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,18,,2018.11.13 13:12:28,1,,,,Roof Test,No,
2018.11.13 12:45:12,2018.11.13 12:45:00,,,,2018.11.13 12:45:12,Resolved QFP,33.384818,-111.810978,12S,3694243,424571,398,,1.9,0x51000832,7,,,,,2018.11.13 13:12:28,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,10,,2018.11.13 13:12:28,1,,,,Roof Test,No,
2018.11.13 13:00:10,2018.11.13 13:00:00,,,,2018.11.13 13:00:10,Resolved QFP,33.384741,-111.811200,12S,3694235,424551,415,,1.4,0x51040832,8,,,,,2018.11.13 13:12:28,1,,,,Roof Test,No,
2018.11.13 13:12:28,2018.11.13 13:12:28,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:12:28,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:42:30,1,,,,Roof Test,No,
2018.11.13 13:15:16,2018.11.13 13:15:00,,,,2018.11.13 13:15:16,Resolved QFP,33.384731,-111.811281,12S,3694234,424543,435,,1.6,0x51100812,7,,,,,2018.11.13 13:42:30,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:42:30,1,,,,Roof Test,No,
2018.11.13 13:30:12,2018.11.13 13:30:00,,,,2018.11.13 13:30:12,Resolved QFP,33.384552,-111.811118,12S,3694214,424558,400,,1.0,0x51005812,8,,,,,2018.11.13 13:42:30,1,,,,Roof Test,No,
2018.11.13 13:42:30,2018.11.13 13:42:30,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:42:30,1,No,No,,,No,
2018.11.13 13:42:30,2018.11.13 13:42:30,6,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:42:30,,,,,,,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:12:37,1,,,,Roof Test,No,
2018.11.13 13:45:13,2018.11.13 13:45:00,,,,2018.11.13 13:45:13,Resolved QFP,33.384537,-111.811093,12S,3694212,424560,392,,1.0,0x51005812,8,,,,,2018.11.13 14:12:37,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:12:37,1,,,,Roof Test,No,
