Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700571A
Comment,
Iridium IMEI,300434062982880

Report Period Begins,2018.01.21 00:55:36
Report Period Ends,2018.10.07 20:00:21

Report File Number,1 of 1
File Coverage Begins,2018.01.21 00:55:36
File Coverage Ends,2018.10.07 20:00:21

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.01.24 23:00:00,2018.01.24 23:00:00,,,,,,,,,,,,,,,,,,-7,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.24 23:00:06,2018.01.24 23:00:00,,,,2018.01.24 23:00:06,Resolved QFP,62.667638,-141.616669,7V,6948710,468410,582,,1.4,0x24408150,7,,,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.25 14:10:00,2018.01.25 14:00:00,,,,,,,,,,,,,,,,,4,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.26 00:00:00,2018.01.26 00:00:00,,,,,,,,,,,,,,,,,,-8,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.26 00:00:12,2018.01.26 00:00:00,,,,2018.01.26 00:00:12,Resolved QFP,62.668072,-141.617095,7V,6948759,468389,619,,1.6,0x24181150,8,,,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.26 12:00:35,2018.01.26 12:00:00,,,,2018.01.26 12:00:35,Succeeded,62.672383,-141.611307,7V,6949236,468690,,8.50,,,,35,,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.26 15:10:00,2018.01.26 15:00:00,,,,,,,,,,,,,,,,,0,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.27 01:00:00,2018.01.27 01:00:00,,,,,,,,,,,,,,,,,,2,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.27 01:00:10,2018.01.27 01:00:00,,,,2018.01.27 01:00:10,Resolved QFP,62.682205,-141.613560,7V,6950332,468585,622,,1.9,0x2C1840C0,8,,,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.27 16:10:00,2018.01.27 16:00:00,,,,,,,,,,,,,,,,,0,,,2018.01.28 05:01:10,1,,,,Primary,No,
2018.01.28 02:00:00,2018.01.28 02:00:00,,,,,,,,,,,,,,,,,,-2,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.28 02:00:08,2018.01.28 02:00:00,,,,2018.01.28 02:00:08,Resolved QFP,62.664748,-141.616300,7V,6948388,468426,634,,1.4,0x2C0852C0,9,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.28 05:01:10,2018.01.28 05:01:10,,,,,,,,,,,,,,,,,,,Hit,2018.01.28 05:01:10,1,No,No,,,No,
2018.01.28 05:01:10,2018.01.28 05:01:10,3,62.70644,-141.59674,,,,,,,,,,,,,,,,,2018.01.28 05:01:10,,,,,,,
2018.01.28 17:10:00,2018.01.28 17:00:00,,,,,,,,,,,,,,,,,132,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.29 03:00:00,2018.01.29 03:00:00,,,,,,,,,,,,,,,,,,16,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.29 03:00:08,2018.01.29 03:00:00,,,,2018.01.29 03:00:08,Resolved QFP,62.659687,-141.618997,7V,6947826,468282,609,,1.3,0x28855000,7,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.29 18:10:00,2018.01.29 18:00:00,,,,,,,,,,,,,,,,,213,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.30 04:00:00,2018.01.30 04:00:00,,,,,,,,,,,,,,,,,,17,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.30 04:00:10,2018.01.30 04:00:00,,,,2018.01.30 04:00:10,Resolved QFP,62.669539,-141.609457,7V,6948919,468781,598,,0.9,0x08855A01,9,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.30 19:10:00,2018.01.30 19:00:00,,,,,,,,,,,,,,,,,2,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.31 05:00:00,2018.01.31 05:00:00,,,,,,,,,,,,,,,,,,20,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.31 05:00:18,2018.01.31 05:00:00,,,,2018.01.31 05:00:18,Resolved QFP,62.670293,-141.610702,7V,6949003,468718,634,,4.6,0x80A50800,6,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.01.31 20:10:00,2018.01.31 20:00:00,,,,,,,,,,,,,,,,,111,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.01 06:00:00,2018.02.01 06:00:00,,,,,,,,,,,,,,,,,,-3,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.01 06:00:05,2018.02.01 06:00:00,,,,2018.02.01 06:00:05,Resolved QFP,62.655401,-141.583848,7V,6947331,470079,782,,1.0,0x81850822,8,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.01 21:10:00,2018.02.01 21:00:00,,,,,,,,,,,,,,,,,3,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.02 07:00:00,2018.02.02 07:00:00,,,,,,,,,,,,,,,,,,-4,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.02 07:00:07,2018.02.02 07:00:00,,,,2018.02.02 07:00:07,Resolved QFP,62.682074,-141.610459,7V,6950316,468743,567,,1.2,0x51042826,9,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.02 16:00:47,2018.02.02 16:00:00,,,,2018.02.02 16:00:47,Succeeded,62.681717,-141.614086,7V,6950278,468557,,9.50,,,,47,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.02 22:10:00,2018.02.02 22:00:00,,,,,,,,,,,,,,,,,79,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.03 08:00:00,2018.02.03 08:00:00,,,,,,,,,,,,,,,,,,-8,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.03 08:00:06,2018.02.03 08:00:00,,,,2018.02.03 08:00:06,Resolved QFP,62.666347,-141.603613,7V,6948560,469077,598,,1.1,0x51400832,8,,,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.03 23:10:00,2018.02.03 23:00:00,,,,,,,,,,,,,,,,,3,,,2018.02.04 01:05:54,1,,,,Primary,No,
2018.02.04 01:05:54,2018.02.04 01:05:54,,,,,,,,,,,,,,,,,,,Hit,2018.02.04 01:05:54,1,No,No,,,No,
2018.02.04 01:05:54,2018.02.04 01:05:54,309,62.50114,-147.58248,,,,,,,,,,,,,,,,,2018.02.04 01:05:54,,,,,,,
2018.02.04 09:00:00,2018.02.04 09:00:00,,,,,,,,,,,,,,,,,,5,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.04 09:00:07,2018.02.04 09:00:00,,,,2018.02.04 09:00:07,Resolved QFP,62.683165,-141.612029,7V,6950438,468664,566,,1.0,0x53180900,8,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.05 00:10:00,2018.02.05 00:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.05 10:00:00,2018.02.05 10:00:00,,,,,,,,,,,,,,,,,,15,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.05 10:00:07,2018.02.05 10:00:00,,,,2018.02.05 10:00:07,Resolved QFP (Uncertain),62.677965,-141.615575,7V,6949860,468477,345,,25.5,0x12188010,6,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.06 01:10:00,2018.02.06 01:00:00,,,,,,,,,,,,,,,,,26,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.06 11:00:00,2018.02.06 11:00:00,,,,,,,,,,,,,,,,,,10,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.06 11:00:08,2018.02.06 11:00:00,,,,2018.02.06 11:00:08,Resolved QFP,62.662106,-141.618889,7V,6948095,468290,714,,1.5,0x16188200,7,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.07 02:10:00,2018.02.07 02:00:00,,,,,,,,,,,,,,,,,9,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.07 12:00:00,2018.02.07 12:00:00,,,,,,,,,,,,,,,,,,13,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.07 12:00:08,2018.02.07 12:00:00,,,,2018.02.07 12:00:08,Resolved QFP,62.633757,-141.612240,7V,6944934,468601,583,,1.0,0x0408D2C0,8,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.08 03:10:00,2018.02.08 03:00:00,,,,,,,,,,,,,,,,,2,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.08 13:00:00,2018.02.08 13:00:00,,,,,,,,,,,,,,,,,,-16,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.08 13:00:07,2018.02.08 13:00:00,,,,2018.02.08 13:00:07,Resolved QFP,62.632161,-141.612275,7V,6944756,468597,637,,1.1,0x2418D280,9,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.09 04:10:00,2018.02.09 04:00:00,,,,,,,,,,,,,,,,,6,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.09 14:00:00,2018.02.09 14:00:00,,,,,,,,,,,,,,,,,,-4,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.09 14:00:05,2018.02.09 14:00:00,,,,2018.02.09 14:00:05,Resolved QFP,62.636890,-141.603313,7V,6945278,469062,599,,1.1,0x0C102681,8,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.09 20:00:39,2018.02.09 20:00:00,,,,2018.02.09 20:00:39,Succeeded,62.657846,-141.611533,7V,6947617,468663,,9.50,,,,39,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.10 05:10:00,2018.02.10 05:00:00,,,,,,,,,,,,,,,,,13,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.10 15:00:00,2018.02.10 15:00:00,,,,,,,,,,,,,,,,,,-11,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.10 15:00:06,2018.02.10 15:00:00,,,,2018.02.10 15:00:06,Resolved QFP,62.640580,-141.625951,7V,6945700,467905,630,,1.1,0x8C202685,10,,,,,2018.02.11 05:06:17,1,,,,Primary,No,
2018.02.11 05:06:17,2018.02.11 05:06:17,,,,,,,,,,,,,,,,,,,Hit,2018.02.11 05:06:17,1,No,No,,,No,
2018.02.11 05:06:17,2018.02.11 05:06:17,5,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.11 05:06:17,,,,,,,
2018.02.11 06:10:00,2018.02.11 06:00:00,,,,,,,,,,,,,,,,,9,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.11 16:00:00,2018.02.11 16:00:00,,,,,,,,,,,,,,,,,,18,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.11 16:00:07,2018.02.11 16:00:00,,,,2018.02.11 16:00:07,Resolved QFP,62.612090,-141.573116,7V,6942501,470586,607,,1.6,0x80212681,8,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.12 07:10:00,2018.02.12 07:00:00,,,,,,,,,,,,,,,,,1,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.12 17:00:00,2018.02.12 17:00:00,,,,,,,,,,,,,,,,,,5,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.12 17:00:07,2018.02.12 17:00:00,,,,2018.02.12 17:00:07,Resolved QFP,62.619287,-141.545648,7V,6943291,472002,602,,1.1,0xC1250C00,8,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.13 08:10:00,2018.02.13 08:00:00,,,,,,,,,,,,,,,,,22,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.13 18:00:00,2018.02.13 18:00:00,,,,,,,,,,,,,,,,,,7,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.13 18:00:08,2018.02.13 18:00:00,,,,2018.02.13 18:00:08,Resolved QFP,62.620239,-141.574619,7V,6943410,470517,604,,1.7,0x41250025,8,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.14 09:10:00,2018.02.14 09:00:00,,,,,,,,,,,,,,,,,215,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.14 19:00:00,2018.02.14 19:00:00,,,,,,,,,,,,,,,,,,16,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.14 19:00:08,2018.02.14 19:00:00,,,,2018.02.14 19:00:08,Resolved QFP,62.631358,-141.600269,7V,6944661,469212,616,,0.9,0x4264812C,10,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.15 10:10:00,2018.02.15 10:00:00,,,,,,,,,,,,,,,,,199,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.15 20:00:00,2018.02.15 20:00:00,,,,,,,,,,,,,,,,,,20,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.15 20:00:07,2018.02.15 20:00:00,,,,2018.02.15 20:00:07,Resolved QFP,62.638400,-141.623288,7V,6945456,468039,591,,1.2,0x10408162,7,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.16 11:10:00,2018.02.16 11:00:00,,,,,,,,,,,,,,,,,110,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.16 21:00:00,2018.02.16 21:00:00,,,,,,,,,,,,,,,,,,22,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.16 21:00:06,2018.02.16 21:00:00,,,,2018.02.16 21:00:06,Resolved QFP,62.635672,-141.610202,7V,6945146,468707,610,,1.3,0x22408122,7,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.17 00:00:48,2018.02.17 00:00:00,,,,2018.02.17 00:00:48,Succeeded,62.640862,-141.631091,7V,6945734,467642,,28.50,,,,48,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.17 00:00:48,2018.02.17 00:00:00,,,,2018.02.17 00:00:48,Succeeded,62.640859,-141.631095,7V,6945734,467642,,28.16,,,,,,,,2018.02.18 04:56:19,1,,,,,No,
2018.02.17 12:10:00,2018.02.17 12:00:00,,,,,,,,,,,,,,,,,6,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.17 22:00:00,2018.02.17 22:00:00,,,,,,,,,,,,,,,,,,7,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.17 22:00:09,2018.02.17 22:00:00,,,,2018.02.17 22:00:09,Resolved QFP,62.639810,-141.624825,7V,6945614,467962,611,,0.8,0x2C4091D0,10,,,,,2018.02.18 04:56:08,1,,,,Primary,No,
2018.02.17 22:00:09,2018.02.17 22:00:00,,,,2018.02.17 22:00:09,Resolved QFP,62.639810,-141.624825,7V,6945614,467962,611,,0.8,0x2C4091D0,10,,,,,2018.02.18 04:56:19,1,,,,,No,
2018.02.18 04:56:08,2018.02.18 04:56:08,2,62.63662,-141.63251,,,,,,,,,,,,,,,,,2018.02.18 04:56:08,,,,,,,
2018.02.18 04:56:08,2018.02.18 04:56:08,,,,,,,,,,,,,,,,,,,Hit,2018.02.18 04:56:08,1,No,No,,,No,
2018.02.18 04:56:14,2018.02.18 04:56:14,,,,,,,,,,,,,,,,,,,,2018.02.18 04:56:19,1,,,Auxiliary 3 00 00 33 44 44 44 33 35 34 46 2C 53 33 00,,No,
2018.02.18 04:56:19,2018.02.18 04:56:19,2,62.63662,-141.63251,,,,,,,,,,,,,,,,,2018.02.18 04:56:19,,,,,,,
2018.02.18 04:56:19,2018.02.18 04:56:19,,,,,,,,,,,,,,,,,,26,Hit,2018.02.18 04:56:19,1,,,,,No,
2018.02.18 04:56:27,2018.02.18 04:56:27,,,,,,,,,,,,,,,,,,,Hit,2018.02.18 04:56:27,1,,,,,,
2018.02.18 04:56:27,2018.02.18 04:56:27,2,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.18 04:56:27,,,,,,,
2018.02.18 08:00:00,2018.02.18 08:00:00,,,,,,,,,,,,,,,,,,30,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 08:00:10,2018.02.18 08:00:00,,,,2018.02.18 08:00:10,Resolved QFP,62.640453,-141.632777,7V,6945690,467555,603,,1.6,0x53080810,7,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 08:10:00,2018.02.18 08:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 12:00:00,2018.02.18 12:00:00,,,,,,,,,,,,,,,,,,11,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 12:00:08,2018.02.18 12:00:00,,,,2018.02.18 12:00:08,Resolved QFP,62.642476,-141.627905,7V,6945913,467807,627,,1.7,0x041842C0,7,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 12:10:00,2018.02.18 12:00:00,,,,,,,,,,,,,,,,,13,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 16:00:00,2018.02.18 16:00:00,,,,,,,,,,,,,,,,,,-1,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 16:00:07,2018.02.18 16:00:00,,,,2018.02.18 16:00:07,Resolved QFP,62.638679,-141.624085,7V,6945488,467999,588,,1.1,0xC0252404,8,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 16:10:00,2018.02.18 16:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 20:00:00,2018.02.18 20:00:00,,,,,,,,,,,,,,,,,,22,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 20:00:09,2018.02.18 20:00:00,,,,2018.02.18 20:00:09,Resolved QFP,62.638049,-141.625790,7V,6945418,467911,596,,1.2,0x10408162,7,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.18 20:10:00,2018.02.18 20:00:00,,,,,,,,,,,,,,,,,6,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 00:00:00,2018.02.19 00:00:00,,,,,,,,,,,,,,,,,,10,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 00:00:10,2018.02.19 00:00:00,,,,2018.02.19 00:00:10,Resolved QFP,62.640393,-141.631958,7V,6945683,467597,612,,1.4,0x2C0054C0,8,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 00:10:00,2018.02.19 00:00:00,,,,,,,,,,,,,,,,,258,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 04:00:00,2018.02.19 04:00:00,,,,,,,,,,,,,,,,,,9,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 04:00:11,2018.02.19 04:00:00,,,,2018.02.19 04:00:11,Resolved QFP (Uncertain),62.647585,-141.633859,7V,6946485,467507,639,,1.4,0x81850002,6,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 04:10:00,2018.02.19 04:00:00,,,,,,,,,,,,,,,,,147,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 08:00:00,2018.02.19 08:00:00,,,,,,,,,,,,,,,,,,15,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 08:00:13,2018.02.19 08:00:00,,,,2018.02.19 08:00:13,Resolved QFP,62.658984,-141.623456,7V,6947750,468053,607,,1.2,0x13180012,7,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 08:10:00,2018.02.19 08:00:00,,,,,,,,,,,,,,,,,0,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 12:00:00,2018.02.19 12:00:00,,,,,,,,,,,,,,,,,,18,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 12:00:16,2018.02.19 12:00:00,,,,2018.02.19 12:00:16,Resolved QFP,62.658966,-141.623430,7V,6947748,468054,613,,1.2,0x0418C280,7,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 12:10:00,2018.02.19 12:00:00,,,,,,,,,,,,,,,,,173,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 16:00:00,2018.02.19 16:00:00,,,,,,,,,,,,,,,,,,9,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 16:00:12,2018.02.19 16:00:00,,,,2018.02.19 16:00:12,Resolved QFP,62.659134,-141.611306,7V,6947760,468676,681,,0.9,0xC1612405,10,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 16:10:00,2018.02.19 16:00:00,,,,,,,,,,,,,,,,,98,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 20:00:00,2018.02.19 20:00:00,,,,,,,,,,,,,,,,,,7,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 20:00:10,2018.02.19 20:00:00,,,,2018.02.19 20:00:10,Resolved QFP,62.658786,-141.611926,7V,6947722,468644,672,,1.2,0x12408126,8,,,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.19 20:10:00,2018.02.19 20:00:00,,,,,,,,,,,,,,,,,129,,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.20 00:00:00,2018.02.20 00:00:00,,,,,,,,,,,,,,,,,,1,,2018.02.20 04:00:41,1,,,,Auxiliary 3,No,
2018.02.20 00:00:08,2018.02.20 00:00:00,,,,2018.02.20 00:00:08,Resolved QFP,62.651811,-141.616015,7V,6946947,468427,604,,2.0,0x280850C0,7,,,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 00:10:00,2018.02.20 00:00:00,,,,,,,,,,,,,,,,,239,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 04:00:00,2018.02.20 04:00:00,,,,,,,,,,,,,,,,,,-6,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 04:00:07,2018.02.20 04:00:00,,,,2018.02.20 04:00:07,Resolved QFP,62.634617,-141.611917,7V,6945029,468618,603,,1.2,0x81250027,9,,,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 04:00:41,2018.02.20 04:00:41,3,62.66161,-141.58405,,,,,,,,,,,,,,,,,2018.02.20 04:00:41,,,,,,,
2018.02.20 04:00:41,2018.02.20 04:00:41,,,,,,,,,,,,,,,,,,,Hit,2018.02.20 04:00:41,1,No,No,,,No,
2018.02.20 04:10:00,2018.02.20 04:00:00,,,,,,,,,,,,,,,,,132,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 08:00:00,2018.02.20 08:00:00,,,,,,,,,,,,,,,,,,0,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 08:00:08,2018.02.20 08:00:00,,,,2018.02.20 08:00:08,Resolved QFP,62.635395,-141.618921,7V,6945119,468260,604,,0.7,0x53580912,11,,,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 08:10:00,2018.02.20 08:00:00,,,,,,,,,,,,,,,,,299,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 12:00:00,2018.02.20 12:00:00,,,,,,,,,,,,,,,,,,3,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 12:00:10,2018.02.20 12:00:00,,,,2018.02.20 12:00:10,Resolved QFP,62.629956,-141.599300,7V,6944504,469261,591,,1.1,0x0418D280,8,,,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
2018.02.20 12:10:00,2018.02.20 12:00:00,,,,,,,,,,,,,,,,,211,,,2018.02.21 12:00:23,1,,,,Auxiliary 3,No,
