Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704760A
Comment,
Iridium IMEI,300434063246810

Report Period Begins,2018.11.29 17:15:00
Report Period Ends,2018.11.29 19:42:14

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:15:00
File Coverage Ends,2018.11.29 19:42:14

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:31:47,1,,,,Roof Test,No,
2018.11.29 17:15:14,2018.11.29 17:15:00,,,,2018.11.29 17:15:14,Resolved QFP,33.384378,-111.811082,12S,3694194,424561,376,,1.8,0x80986200,7,,,,,2018.11.29 17:31:47,1,,,,Roof Test,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:31:47,1,,,,Roof Test,No,
2018.11.29 17:30:10,2018.11.29 17:30:00,,,,2018.11.29 17:30:10,Resolved QFP,33.384351,-111.811097,12S,3694191,424560,386,,2.4,0x00984280,6,,,,,2018.11.29 17:31:47,1,,,,Roof Test,No,
2018.11.29 17:31:47,2018.11.29 17:31:47,11,33.39885,-111.82537,,,,,,,,,,,,,,,,,2018.11.29 17:31:47,,,,,,,
2018.11.29 17:31:47,2018.11.29 17:31:47,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:31:47,1,No,No,,,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 19:42:14,1,,,,Roof Test,No,
2018.11.29 17:45:13,2018.11.29 17:45:00,,,,2018.11.29 17:45:13,Resolved QFP (Uncertain),33.384185,-111.811311,12S,3694173,424540,362,,2.1,0x84880280,6,,,,,2018.11.29 19:42:14,1,,,,Roof Test,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 19:42:14,1,,,,Roof Test,No,
2018.11.29 18:00:11,2018.11.29 18:00:00,,,,2018.11.29 18:00:11,Resolved QFP,33.384401,-111.811208,12S,3694197,424550,412,,1.2,0x84980280,7,,,,,2018.11.29 19:42:14,1,,,,Roof Test,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 18:31:48,1,,,,Roof Test,No,
2018.11.29 18:15:09,2018.11.29 18:15:00,,,,2018.11.29 18:15:09,Resolved QFP,33.384369,-111.811129,12S,3694193,424557,389,,1.5,0x84980200,6,,,,,2018.11.29 18:31:48,1,,,,Roof Test,No,
2018.11.29 18:30:00,2018.11.29 18:30:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 18:31:48,1,,,,Roof Test,No,
