Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704816A
Comment,
Iridium IMEI,300434063153170

Report Period Begins,2018.11.19 19:15:00
Report Period Ends,2024.03.21 02:37:47

Report File Number,1 of 1
File Coverage Begins,2018.11.19 19:15:00
File Coverage Ends,2024.03.21 02:37:47

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,35,,2018.11.19 20:32:45,1,,,,Roof Test,No,
2018.11.19 20:30:14,2018.11.19 20:30:00,,,,2018.11.19 20:30:14,Resolved QFP,33.384415,-111.811261,12S,3694198,424545,380,,1.0,0xC4282681,10,,,,,2018.11.19 20:32:45,1,,,,Roof Test,No,
2018.11.19 20:32:45,2018.11.19 20:32:45,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:32:45,,,,,,,
2018.11.19 20:32:45,2018.11.19 20:32:45,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:32:45,1,No,No,,,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,35,,2018.11.19 21:02:44,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP,33.384483,-111.811248,12S,3694206,424546,394,,1.1,0xC4282601,9,,,,,2018.11.19 21:02:44,1,,,,Roof Test,No,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,35,,2018.11.19 21:02:44,1,,,,Roof Test,No,
2018.11.19 21:00:13,2018.11.19 21:00:00,,,,2018.11.19 21:00:13,Resolved QFP,33.384466,-111.811217,12S,3694204,424549,411,,1.0,0xC4282E01,10,,,,,2018.11.19 21:02:44,1,,,,Roof Test,No,
2018.11.19 21:02:44,2018.11.19 21:02:44,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:02:44,,,,,,,
2018.11.19 21:02:44,2018.11.19 21:02:44,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:02:44,1,No,No,,,No,
2023.03.22 16:10:00,2023.03.22 16:00:00,,,,,,,,,,,,,,,,,4,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.22 20:00:00,2023.03.22 20:00:00,,,,,,,,,,,,,,,,,,24,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.22 20:00:23,2023.03.22 20:00:00,,,,2023.03.22 20:00:23,Resolved QFP,67.810406,-149.818435,6W,7524432,381247,564,,1.5,0x00854801,6,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.22 20:10:00,2023.03.22 20:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 00:00:00,2023.03.23 00:00:00,,,,,,,,,,,,,,,,,,10,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 00:00:11,2023.03.23 00:00:00,,,,2023.03.23 00:00:11,Resolved QFP,67.810266,-149.819859,6W,7524419,381186,547,,1.1,0x5B080C02,9,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 00:10:00,2023.03.23 00:00:00,,,,,,,,,,,,,,,,,119,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 04:00:00,2023.03.23 04:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 04:00:11,2023.03.23 04:00:00,,,,2023.03.23 04:00:11,Resolved QFP,67.810272,-149.819868,6W,7524420,381186,545,,1.2,0x04029282,7,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 04:10:00,2023.03.23 04:00:00,,,,,,,,,,,,,,,,,2,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 08:00:00,2023.03.23 08:00:00,,,,,,,,,,,,,,,,,,11,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 08:00:15,2023.03.23 08:00:00,,,,2023.03.23 08:00:15,Resolved QFP,67.810473,-149.821126,6W,7524444,381134,555,,1.4,0x80112205,7,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 08:10:00,2023.03.23 08:00:00,,,,,,,,,,,,,,,,,190,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 12:00:00,2023.03.23 12:00:00,,,,,,,,,,,,,,,,,,24,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 12:00:19,2023.03.23 12:00:00,,,,2023.03.23 12:00:19,Resolved QFP,67.810838,-149.824478,6W,7524491,380994,544,,2.1,0x52000528,7,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 12:10:00,2023.03.23 12:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 16:00:00,2023.03.23 16:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 16:00:11,2023.03.23 16:00:00,,,,2023.03.23 16:00:11,Resolved QFP,67.810832,-149.824594,6W,7524491,380990,525,,0.9,0x240A7090,9,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 16:10:00,2023.03.23 16:00:00,,,,,,,,,,,,,,,,,6,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 20:00:00,2023.03.23 20:00:00,,,,,,,,,,,,,,,,,,27,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 20:00:25,2023.03.23 20:00:00,,,,2023.03.23 20:00:25,Resolved QFP,67.810502,-149.818474,6W,7524442,381246,553,,2.5,0x00854800,5,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.23 20:10:00,2023.03.23 20:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 00:00:00,2023.03.24 00:00:00,,,,,,,,,,,,,,,,,,18,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 00:00:16,2023.03.24 00:00:00,,,,2023.03.24 00:00:16,Resolved QFP,67.810455,-149.818523,6W,7524437,381243,539,,1.3,0x59080C02,8,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 00:10:00,2023.03.24 00:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 04:00:00,2023.03.24 04:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 04:00:14,2023.03.24 04:00:00,,,,2023.03.24 04:00:14,Resolved QFP,67.803968,-149.810554,6W,7523699,381546,594,,0.9,0x2442D2C0,10,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 04:10:00,2023.03.24 04:00:00,,,,,,,,,,,,,,,,,4,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 08:00:00,2023.03.24 08:00:00,,,,,,,,,,,,,,,,,,26,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 08:00:12,2023.03.24 08:00:00,,,,2023.03.24 08:00:12,Resolved QFP,67.803941,-149.810610,6W,7523697,381543,592,,2.0,0x80110085,6,,,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 08:10:00,2023.03.24 08:00:00,,,,,,,,,,,,,,,,,9,,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 12:00:00,2023.03.24 12:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.24 16:10:15,1,,,,Primary,No,
2023.03.24 12:10:00,2023.03.24 12:00:00,,,,,,,,,,,,,,,,,6,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 16:00:00,2023.03.24 16:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 16:00:14,2023.03.24 16:00:00,,,,2023.03.24 16:00:14,Resolved QFP,67.803946,-149.810836,6W,7523698,381534,592,,0.9,0x240870D0,9,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 16:10:00,2023.03.24 16:00:00,,,,,,,,,,,,,,,,,166,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 16:10:15,2023.03.24 16:10:15,,,,,,,,,,,,,,,,,,,Hit,2023.03.24 16:10:15,1,No,No,,,No,
2023.03.24 16:10:15,2023.03.24 16:10:15,21,67.83757,-150.37300,,,,,,,,,,,,,,,,,2023.03.24 16:10:15,,,,,,,
2023.03.24 20:00:00,2023.03.24 20:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 20:00:21,2023.03.24 20:00:00,,,,2023.03.24 20:00:21,Resolved QFP,67.804652,-149.807877,6W,7523770,381662,615,,1.6,0x80950A01,8,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.24 20:10:00,2023.03.24 20:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 00:00:00,2023.03.25 00:00:00,,,,,,,,,,,,,,,,,,25,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 00:00:10,2023.03.25 00:00:00,,,,2023.03.25 00:00:10,Resolved QFP,67.804686,-149.808058,6W,7523775,381655,612,,1.6,0x59080402,7,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 00:10:00,2023.03.25 00:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 04:00:00,2023.03.25 04:00:00,,,,,,,,,,,,,,,,,,8,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 04:00:13,2023.03.25 04:00:00,,,,2023.03.25 04:00:13,Resolved QFP,67.803680,-149.809397,6W,7523665,381593,589,,1.1,0x0642C280,8,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 04:10:00,2023.03.25 04:00:00,,,,,,,,,,,,,,,,,11,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 08:00:00,2023.03.25 08:00:00,,,,,,,,,,,,,,,,,,7,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 08:00:10,2023.03.25 08:00:00,,,,2023.03.25 08:00:10,Resolved QFP,67.799163,-149.813159,6W,7523169,381412,537,,1.9,0x80942201,7,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 08:10:00,2023.03.25 08:00:00,,,,,,,,,,,,,,,,,294,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 12:00:00,2023.03.25 12:00:00,,,,,,,,,,,,,,,,,,24,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 12:00:09,2023.03.25 12:00:00,,,,2023.03.25 12:00:09,Resolved QFP,67.792675,-149.805384,6W,7522432,381707,545,,1.4,0x40080568,7,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 12:10:00,2023.03.25 12:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 16:00:00,2023.03.25 16:00:00,,,,,,,,,,,,,,,,,,0,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 16:00:12,2023.03.25 16:00:00,,,,2023.03.25 16:00:12,Resolved QFP,67.789229,-149.808220,6W,7522053,381570,513,,0.8,0x240A70D2,11,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 16:10:00,2023.03.25 16:00:00,,,,,,,,,,,,,,,,,308,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 20:00:00,2023.03.25 20:00:00,,,,,,,,,,,,,,,,,,25,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 20:00:12,2023.03.25 20:00:00,,,,2023.03.25 20:00:12,Resolved QFP,67.783944,-149.798649,6W,7521446,381946,487,,1.7,0x80850A01,7,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.25 20:10:00,2023.03.25 20:00:00,,,,,,,,,,,,,,,,,41,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.26 00:00:00,2023.03.26 00:00:00,,,,,,,,,,,,,,,,,,21,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.26 00:00:11,2023.03.26 00:00:00,,,,2023.03.26 00:00:11,Resolved QFP,67.782988,-149.801070,6W,7521344,381840,491,,0.8,0x53080D1A,11,,,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.26 00:10:00,2023.03.26 00:00:00,,,,,,,,,,,,,,,,,142,,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.26 04:00:00,2023.03.26 04:00:00,,,,,,,,,,,,,,,,,,28,,2023.03.26 12:01:12,1,,,,Primary,No,
2023.03.26 04:00:12,2023.03.26 04:00:00,,,,2023.03.26 04:00:12,Resolved QFP,67.781604,-149.795434,6W,7521179,382070,497,,1.2,0x064282C0,8,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 04:10:00,2023.03.26 04:00:00,,,,,,,,,,,,,,,,,29,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 08:00:00,2023.03.26 08:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 08:00:54,2023.03.26 08:00:00,,,,2023.03.26 08:00:54,Succeeded,67.775597,-149.791455,6W,7520503,382208,,14.50,,,,54,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 08:10:00,2023.03.26 08:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 12:00:00,2023.03.26 12:00:00,,,,,,,,,,,,,,,,,,31,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 12:00:14,2023.03.26 12:00:00,,,,2023.03.26 12:00:14,Resolved QFP,67.775580,-149.791446,6W,7520501,382208,499,,1.3,0x0208852C,8,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 12:01:12,2023.03.26 12:01:12,3,67.76700,-149.83218,,,,,,,,,,,,,,,,,2023.03.26 12:01:12,,,,,,,
2023.03.26 12:01:12,2023.03.26 12:01:12,,,,,,,,,,,,,,,,,,,Hit,2023.03.26 12:01:12,1,No,No,,,No,
2023.03.26 12:10:00,2023.03.26 12:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 16:00:00,2023.03.26 16:00:00,,,,,,,,,,,,,,,,,,17,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 16:00:14,2023.03.26 16:00:00,,,,2023.03.26 16:00:14,Resolved QFP,67.767536,-149.774566,6W,7519573,382880,488,,0.9,0x200A70D0,9,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 16:10:00,2023.03.26 16:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 20:00:00,2023.03.26 20:00:00,,,,,,,,,,,,,,,,,,10,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 20:00:14,2023.03.26 20:00:00,,,,2023.03.26 20:00:14,Resolved QFP,67.765401,-149.764007,6W,7519315,383315,525,,1.3,0x80850A20,7,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.26 20:10:00,2023.03.26 20:00:00,,,,,,,,,,,,,,,,,134,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 00:00:00,2023.03.27 00:00:00,,,,,,,,,,,,,,,,,,27,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 00:00:12,2023.03.27 00:00:00,,,,2023.03.27 00:00:12,Resolved QFP,67.755169,-149.756100,6W,7518160,383597,517,,0.8,0x4B080C1A,10,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 00:10:00,2023.03.27 00:00:00,,,,,,,,,,,,,,,,,48,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 04:00:00,2023.03.27 04:00:00,,,,,,,,,,,,,,,,,,27,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 04:00:13,2023.03.27 04:00:00,,,,2023.03.27 04:00:13,Resolved QFP,67.751615,-149.757663,6W,7517767,383514,491,,1.6,0x2442C080,7,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 04:10:00,2023.03.27 04:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 08:00:00,2023.03.27 08:00:00,,,,,,,,,,,,,,,,,,26,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 08:00:10,2023.03.27 08:00:00,,,,2023.03.27 08:00:10,Resolved QFP,67.746484,-149.749936,6W,7517181,383815,482,,1.1,0x88150005,7,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 08:10:00,2023.03.27 08:00:00,,,,,,,,,,,,,,,,,33,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 12:00:00,2023.03.27 12:00:00,,,,,,,,,,,,,,,,,,13,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 12:00:09,2023.03.27 12:00:00,,,,2023.03.27 12:00:09,Resolved QFP,67.737505,-149.762714,6W,7516205,383230,489,,1.4,0x10088528,7,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 12:10:00,2023.03.27 12:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 16:00:00,2023.03.27 16:00:00,,,,,,,,,,,,,,,,,,24,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 16:00:13,2023.03.27 16:00:00,,,,2023.03.27 16:00:13,Resolved QFP,67.737471,-149.762912,6W,7516202,383222,484,,0.9,0x200A70D0,9,,,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 16:10:00,2023.03.27 16:00:00,,,,,,,,,,,,,,,,,5,,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 20:00:00,2023.03.27 20:00:00,,,,,,,,,,,,,,,,,,19,,2023.03.28 00:00:43,1,,,,Primary,No,
2023.03.27 20:00:10,2023.03.27 20:00:00,,,,2023.03.27 20:00:10,Resolved QFP,67.737270,-149.765705,6W,7516184,383103,499,,1.4,0x80850821,7,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.27 20:10:00,2023.03.27 20:00:00,,,,,,,,,,,,,,,,,306,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 00:00:00,2023.03.28 00:00:00,,,,,,,,,,,,,,,,,,15,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 00:00:08,2023.03.28 00:00:00,,,,2023.03.28 00:00:08,Resolved QFP,67.734106,-149.767363,6W,7515835,383017,491,,1.2,0x59080502,8,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 00:00:43,2023.03.28 00:00:43,,,,,,,,,,,,,,,,,,,Hit,2023.03.28 00:00:43,1,No,No,,,No,
2023.03.28 00:10:00,2023.03.28 00:00:00,,,,,,,,,,,,,,,,,107,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 04:00:00,2023.03.28 04:00:00,,,,,,,,,,,,,,,,,,10,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 04:00:16,2023.03.28 04:00:00,,,,2023.03.28 04:00:16,Resolved QFP,67.738216,-149.746773,6W,7516254,383907,500,,1.0,0x244292C0,9,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 04:10:00,2023.03.28 04:00:00,,,,,,,,,,,,,,,,,245,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 08:00:00,2023.03.28 08:00:00,,,,,,,,,,,,,,,,,,26,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 08:00:14,2023.03.28 08:00:00,,,,2023.03.28 08:00:14,Resolved QFP,67.745866,-149.715720,6W,7517048,385256,607,,1.6,0x88110205,7,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 08:10:00,2023.03.28 08:00:00,,,,,,,,,,,,,,,,,2,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 12:00:00,2023.03.28 12:00:00,,,,,,,,,,,,,,,,,,10,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 12:00:09,2023.03.28 12:00:00,,,,2023.03.28 12:00:09,Resolved QFP (Uncertain),67.754380,-149.755008,6W,7518070,383640,518,,2.8,0x50080528,7,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 12:10:00,2023.03.28 12:00:00,,,,,,,,,,,,,,,,,278,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 16:00:00,2023.03.28 16:00:00,,,,,,,,,,,,,,,,,,23,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 16:00:12,2023.03.28 16:00:00,,,,2023.03.28 16:00:12,Resolved QFP,67.770746,-149.772580,6W,7519926,382980,532,,0.9,0x200A70C0,8,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 16:10:00,2023.03.28 16:00:00,,,,,,,,,,,,,,,,,53,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 20:00:00,2023.03.28 20:00:00,,,,,,,,,,,,,,,,,,18,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 20:00:18,2023.03.28 20:00:00,,,,2023.03.28 20:00:18,Resolved QFP,67.771715,-149.768636,6W,7520027,383151,595,,1.7,0x81850800,6,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.28 20:10:00,2023.03.28 20:00:00,,,,,,,,,,,,,,,,,1,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 00:00:00,2023.03.29 00:00:00,,,,,,,,,,,,,,,,,,19,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 00:00:09,2023.03.29 00:00:00,,,,2023.03.29 00:00:09,Resolved QFP,67.778437,-149.773685,6W,7520785,382971,594,,1.1,0x5308040A,8,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 00:10:00,2023.03.29 00:00:00,,,,,,,,,,,,,,,,,17,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 04:00:00,2023.03.29 04:00:00,,,,,,,,,,,,,,,,,,4,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 04:00:11,2023.03.29 04:00:00,,,,2023.03.29 04:00:11,Resolved QFP,67.789316,-149.788140,6W,7522025,382417,632,,0.9,0x2442D2C0,10,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 04:10:00,2023.03.29 04:00:00,,,,,,,,,,,,,,,,,222,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 08:00:00,2023.03.29 08:00:00,,,,,,,,,,,,,,,,,,31,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 08:00:30,2023.03.29 08:00:00,,,,2023.03.29 08:00:30,Unresolved QFP,67.799542,-149.644526,6W,7522898,388519,297,,25.5,0x00110005,4,,,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 08:10:00,2023.03.29 08:00:00,,,,,,,,,,,,,,,,,0,,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 12:00:00,2023.03.29 12:00:00,,,,,,,,,,,,,,,,,,29,,2023.03.29 16:00:41,1,,,,Primary,No,
2023.03.29 12:00:21,2023.03.29 12:00:00,,,,2023.03.29 12:00:21,Resolved QFP,67.789100,-149.792615,6W,7522009,382227,574,,1.6,0x0200052C,6,,,,,2023.03.31 00:00:35,1,,,,Primary,No,
2023.03.29 12:10:00,2023.03.29 12:00:00,,,,,,,,,,,,,,,,,2,,,2023.03.31 00:00:35,1,,,,Primary,No,
