Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704540A
Comment,
Iridium IMEI,300434063831520

Report Period Begins,2018.11.13 13:00:00
Report Period Ends,2018.11.13 15:17:57

Report File Number,1 of 1
File Coverage Begins,2018.11.13 13:00:00
File Coverage Ends,2018.11.13 15:17:57

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,12,,2018.11.13 13:17:52,1,,,,Roof Test,No,
2018.11.13 13:00:16,2018.11.13 13:00:00,,,,2018.11.13 13:00:16,Resolved QFP,33.384563,-111.811166,12S,3694215,424554,411,,1.9,0x51000812,6,,,,,2018.11.13 13:17:52,1,,,,Roof Test,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:17:52,1,,,,Roof Test,No,
2018.11.13 13:15:11,2018.11.13 13:15:00,,,,2018.11.13 13:15:11,Resolved QFP,33.384450,-111.811113,12S,3694202,424559,401,,1.4,0x51100832,8,,,,,2018.11.13 13:17:52,1,,,,Roof Test,No,
2018.11.13 13:17:52,2018.11.13 13:17:52,4,33.37303,-111.84930,,,,,,,,,,,,,,,,,2018.11.13 13:17:52,,,,,,,
2018.11.13 13:17:52,2018.11.13 13:17:52,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:17:52,1,No,No,,,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:47:53,1,,,,Roof Test,No,
2018.11.13 13:30:13,2018.11.13 13:30:00,,,,2018.11.13 13:30:13,Resolved QFP,33.384421,-111.811127,12S,3694199,424557,398,,0.9,0x51105812,9,,,,,2018.11.13 13:47:53,1,,,,Roof Test,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 13:47:53,1,,,,Roof Test,No,
2018.11.13 13:45:13,2018.11.13 13:45:00,,,,2018.11.13 13:45:13,Resolved QFP,33.384418,-111.811139,12S,3694199,424556,379,,1.0,0x11105812,8,,,,,2018.11.13 13:47:53,1,,,,Roof Test,No,
2018.11.13 13:47:53,2018.11.13 13:47:53,3,33.35027,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:47:53,,,,,,,
2018.11.13 13:47:53,2018.11.13 13:47:53,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:47:53,1,No,No,,,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:17:52,1,,,,Roof Test,No,
2018.11.13 14:00:11,2018.11.13 14:00:00,,,,2018.11.13 14:00:11,Resolved QFP,33.384321,-111.811060,12S,3694188,424563,404,,0.8,0x53105812,10,,,,,2018.11.13 14:17:52,1,,,,Roof Test,No,
