Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704724A
Comment,
Iridium IMEI,300434063242210

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2022.06.27 14:52:51

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2022.06.27 14:52:51

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:10:17,1,,,,Roof Test,No,
2018.11.26 17:45:14,2018.11.26 17:45:00,,,,2018.11.26 17:45:14,Resolved QFP,33.384403,-111.811089,12S,3694197,424561,386,,1.4,0x84984200,7,,,,,2018.11.26 18:10:17,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:10:17,1,,,,Roof Test,No,
2018.11.26 18:00:11,2018.11.26 18:00:00,,,,2018.11.26 18:00:11,Resolved QFP,33.384390,-111.811059,12S,3694196,424563,389,,1.4,0x84980280,7,,,,,2018.11.26 18:10:17,1,,,,Roof Test,No,
2018.11.26 18:10:17,2018.11.26 18:10:17,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:10:17,,,,,,,
2018.11.26 18:10:17,2018.11.26 18:10:17,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:10:17,1,No,No,,,No,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 20:20:41,1,,,,Roof Test,No,
2018.11.26 18:15:10,2018.11.26 18:15:00,,,,2018.11.26 18:15:10,Resolved QFP,33.384441,-111.811039,12S,3694201,424565,385,,1.2,0x84980280,7,,,,,2018.11.26 20:20:41,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 20:20:41,1,,,,Roof Test,No,
2018.11.26 18:30:13,2018.11.26 18:30:00,,,,2018.11.26 18:30:13,Resolved QFP,33.384402,-111.811089,12S,3694197,424561,372,,1.2,0x84982280,8,,,,,2018.11.26 20:20:41,1,,,,Roof Test,No,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:10:15,1,,,,Roof Test,No,
2018.11.26 18:45:10,2018.11.26 18:45:00,,,,2018.11.26 18:45:10,Resolved QFP,33.384401,-111.811164,12S,3694197,424554,390,,1.7,0xC0980600,7,,,,,2018.11.26 19:10:15,1,,,,Roof Test,No,
2018.11.26 19:00:00,2018.11.26 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:10:15,1,,,,Roof Test,No,
