Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700531A
Comment,
Iridium IMEI,300434062297830

Report Period Begins,2018.04.02 18:41:32
Report Period Ends,2021.02.27 18:18:41

Report File Number,1 of 1
File Coverage Begins,2018.04.02 18:41:32
File Coverage Ends,2021.02.27 18:18:41

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.04.02 18:41:32,2018.04.02 18:41:32,,,,,,,,,,,,,,,,,,9,,2018.04.02 22:47:06,1,,,,,Yes,
2018.04.02 18:42:54,2018.04.02 18:41:32,,,,2018.04.02 18:42:54,Succeeded,66.735999,-151.484854,5W,7402762,566774,,14.34,,,,,,,,2018.04.02 22:47:06,1,,,,,Yes,
2018.04.02 18:42:54,,,,,2018.04.02 18:42:54,Succeeded,66.735999,-151.484854,5W,7402762,566774,,14.34,,,,,,,,2018.04.06 12:00:49,1,,,,,No,
2018.04.02 18:46:32,2018.04.02 18:41:32,,,,,,,,,,,,,,,,,4,,,2018.04.02 22:47:06,1,,,,,Yes,
2018.04.02 20:00:00,2018.04.02 20:00:00,,,,,,,,,,,,,,,,,,1,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.02 20:00:05,2018.04.02 20:00:00,,,,2018.04.02 20:00:05,Resolved QFP,66.736295,-151.491114,5W,7402788,566498,199,,1.2,0x0C184180,7,,,,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.02 22:47:06,2018.04.02 22:47:06,,,,,,,,,,,,,,,,,,,Hit,2018.04.02 22:47:06,1,,,,,Yes,
2018.04.02 22:47:06,2018.04.02 22:47:06,3,66.76886,-151.48382,,,,,,,,,,,,,,,,,2018.04.02 22:47:06,,,,,,,
2018.04.03 00:00:00,2018.04.03 00:00:00,,,,,,,,,,,,,,,,,,26,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.03 00:00:08,2018.04.03 00:00:00,,,,2018.04.03 00:00:08,Resolved QFP,66.736539,-151.488439,5W,7402818,566615,171,,0.9,0x08854E01,9,,,,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.03 04:00:00,2018.04.03 04:00:00,,,,,,,,,,,,,,,,,,21,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.03 04:00:08,2018.04.03 04:00:00,,,,2018.04.03 04:00:08,Resolved QFP,66.731004,-151.497381,5W,7402192,566236,189,,1.5,0x51000822,6,,,,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.03 07:10:00,2018.04.03 07:00:00,,,,,,,,,,,,,,,,,3,,,2018.04.06 20:01:38,1,,,,Primary,No,
2018.04.03 08:00:00,2018.04.03 08:00:00,,,,,,,,,,,,,,,,,,25,,2018.04.06 20:01:38,1,,,,Primary,No,
