Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704800A
Comment,
Iridium IMEI,300434063158260

Report Period Begins,2018.11.19 18:45:00
Report Period Ends,2024.08.01 12:01:24

Report File Number,1 of 1
File Coverage Begins,2018.11.19 18:45:00
File Coverage Ends,2024.08.01 12:01:24

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 18:45:00,2018.11.19 18:45:00,,,,,,,,,,,,,,,,,,29,,2018.11.19 19:02:20,1,,,,Roof Test,No,
2018.11.19 18:45:13,2018.11.19 18:45:00,,,,2018.11.19 18:45:13,Resolved QFP,33.384441,-111.811180,12S,3694201,424552,339,,1.4,0x84980280,7,,,,,2018.11.19 19:02:20,1,,,,Roof Test,No,
2018.11.19 19:00:00,2018.11.19 19:00:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:02:20,1,,,,Roof Test,No,
2018.11.19 19:00:12,2018.11.19 19:00:00,,,,2018.11.19 19:00:12,Resolved QFP,33.384362,-111.811273,12S,3694193,424544,352,,1.1,0x84982280,8,,,,,2018.11.19 19:02:20,1,,,,Roof Test,No,
2018.11.19 19:02:20,2018.11.19 19:02:20,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:02:20,1,No,No,,,No,
2018.11.19 19:02:20,2018.11.19 19:02:20,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 19:02:20,,,,,,,
2018.11.19 19:15:00,2018.11.19 19:15:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 19:32:19,1,,,,Roof Test,No,
2018.11.19 19:15:11,2018.11.19 19:15:00,,,,2018.11.19 19:15:11,Resolved QFP,33.384379,-111.811256,12S,3694195,424545,384,,0.8,0xC4982680,10,,,,,2018.11.19 19:32:19,1,,,,Roof Test,No,
2018.11.19 19:30:00,2018.11.19 19:30:00,,,,,,,,,,,,,,,,,,33,,2018.11.19 19:32:19,1,,,,Roof Test,No,
2018.11.19 19:30:08,2018.11.19 19:30:00,,,,2018.11.19 19:30:08,Resolved QFP,33.384330,-111.811205,12S,3694189,424550,390,,0.9,0xC4980600,8,,,,,2018.11.19 19:32:19,1,,,,Roof Test,No,
2018.11.19 19:32:19,2018.11.19 19:32:19,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 19:32:19,1,No,No,,,No,
2018.11.19 19:32:19,2018.11.19 19:32:19,9,33.41790,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 19:32:19,,,,,,,
2018.11.19 19:45:00,2018.11.19 19:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.19 20:02:22,1,,,,Roof Test,No,
2018.11.19 19:45:13,2018.11.19 19:45:00,,,,2018.11.19 19:45:13,Resolved QFP,33.384370,-111.811280,12S,3694194,424543,380,,1.2,0xC0982601,9,,,,,2018.11.19 20:02:22,1,,,,Roof Test,No,
