Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700517A
Comment,
Iridium IMEI,300434062294830

Report Period Begins,2018.03.23 19:14:17
Report Period Ends,2021.10.18 11:09:43

Report File Number,1 of 1
File Coverage Begins,2018.03.23 19:14:17
File Coverage Ends,2021.10.18 11:09:43

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.23 19:14:17,2018.03.23 19:14:17,,,,,,,,,,,,,,,,,,0,,2018.03.24 03:19:42,1,,,,,Yes,
2018.03.23 19:15:37,2018.03.23 19:14:17,,,,2018.03.23 19:15:37,Succeeded,65.240077,-157.183800,4W,7236433,584867,,21.31,,,,,,,,2018.03.24 03:19:42,1,,,,,Yes,
2018.03.23 19:19:17,2018.03.23 19:14:17,,,,,,,,,,,,,,,,,90,,,2018.03.24 03:19:42,1,,,,,Yes,
2018.03.23 20:00:00,2018.03.23 20:00:00,,,,,,,,,,,,,,,,,,25,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.23 20:00:22,2018.03.23 20:00:00,,,,2018.03.23 20:00:22,Resolved QFP,65.240048,-157.183861,4W,7236429,584865,81,,1.4,0x24009150,7,,,,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.23 21:10:00,2018.03.23 21:00:00,,,,,,,,,,,,,,,,,29,,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 00:00:00,2018.03.24 00:00:00,,,,,,,,,,,,,,,,,,31,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 00:00:12,2018.03.24 00:00:00,,,,2018.03.24 00:00:12,Resolved QFP,65.240019,-157.185028,4W,7236425,584810,81,,1.5,0x00845A00,6,,,,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 03:19:42,2018.03.24 03:19:42,,,,,,,,,,,,,,,,,,,Hit,2018.03.24 03:19:42,1,,,,,Yes,
2018.03.24 03:19:42,2018.03.24 03:19:42,7,65.26573,-157.30764,,,,,,,,,,,,,,,,,2018.03.24 03:19:42,,,,,,,
2018.03.24 04:00:00,2018.03.24 04:00:00,,,,,,,,,,,,,,,,,,14,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 04:00:07,2018.03.24 04:00:00,,,,2018.03.24 04:00:07,Resolved QFP,65.240735,-157.200132,4W,7236484,584102,84,,1.9,0x51000822,6,,,,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 08:00:00,2018.03.24 08:00:00,,,,,,,,,,,,,,,,,,23,,2018.03.26 00:00:38,1,,,,Primary,No,
2018.03.24 08:00:11,2018.03.24 08:00:00,,,,2018.03.24 08:00:11,Resolved QFP (Uncertain),65.244453,-157.213975,4W,7236880,583444,103,,25.5,0x14188000,5,,,,,2018.03.26 00:00:38,1,,,,Primary,No,
