Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700592A
Comment,
Iridium IMEI,300434062498930

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2020.03.22 16:00:34

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2020.03.22 16:00:34

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:01:20,1,,,,Roof Test,No,
2017.12.12 17:45:09,2017.12.12 17:45:00,,,,2017.12.12 17:45:09,Resolved QFP,33.384450,-111.811160,12S,3694202,424554,389,,1.0,0x84926280,9,,,,,2017.12.12 18:01:20,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:01:20,1,,,,Roof Test,No,
2017.12.12 18:00:11,2017.12.12 18:00:00,,,,2017.12.12 18:00:11,Resolved QFP,33.384431,-111.811171,12S,3694200,424553,393,,1.0,0x84926280,9,,,,,2017.12.12 18:01:20,1,,,,Roof Test,No,
2017.12.12 18:01:20,2017.12.12 18:01:20,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2017.12.12 18:01:20,,,,,,,
2017.12.12 18:01:20,2017.12.12 18:01:20,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:01:20,1,No,No,,,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:31:13,1,,,,Roof Test,No,
2017.12.12 18:15:10,2017.12.12 18:15:00,,,,2017.12.12 18:15:10,Resolved QFP,33.384463,-111.811213,12S,3694204,424549,390,,1.1,0x84922280,8,,,,,2017.12.12 18:31:13,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:31:13,1,,,,Roof Test,No,
2017.12.12 18:30:10,2017.12.12 18:30:00,,,,2017.12.12 18:30:10,Resolved QFP,33.384452,-111.811132,12S,3694203,424557,382,,1.0,0x44922280,8,,,,,2017.12.12 18:31:13,1,,,,Roof Test,No,
2017.12.12 18:31:13,2017.12.12 18:31:13,681,33.38762,-112.00110,,,,,,,,,,,,,,,,,2017.12.12 18:31:13,,,,,,,
2017.12.12 18:31:13,2017.12.12 18:31:13,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:31:13,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 19:01:09,1,,,,Roof Test,No,
2017.12.12 18:45:09,2017.12.12 18:45:00,,,,2017.12.12 18:45:09,Resolved QFP,33.384551,-111.811211,12S,3694214,424549,389,,1.5,0x84920680,8,,,,,2017.12.12 19:01:09,1,,,,Roof Test,No,
