Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704725A
Comment,
Iridium IMEI,300434063142970

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2022.12.08 19:28:54

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2022.12.08 19:28:54

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:08:28,1,,,,Roof Test,No,
2018.11.26 17:45:12,2018.11.26 17:45:00,,,,2018.11.26 17:45:12,Resolved QFP,33.384509,-111.811036,12S,3694209,424566,375,,1.8,0x84180280,6,,,,,2018.11.26 18:08:28,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:08:28,1,,,,Roof Test,No,
2018.11.26 18:00:12,2018.11.26 18:00:00,,,,2018.11.26 18:00:12,Resolved QFP,33.384410,-111.811102,12S,3694198,424560,381,,1.4,0x84980200,6,,,,,2018.11.26 18:08:28,1,,,,Roof Test,No,
2018.11.26 18:08:28,2018.11.26 18:08:28,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:08:28,,,,,,,
2018.11.26 18:08:28,2018.11.26 18:08:28,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:08:28,1,No,No,,,No,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:38:29,1,,,,Roof Test,No,
2018.11.26 18:15:11,2018.11.26 18:15:00,,,,2018.11.26 18:15:11,Resolved QFP,33.384429,-111.811162,12S,3694200,424554,389,,1.9,0x84880280,6,,,,,2018.11.26 18:38:29,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,30,,2018.11.26 18:38:29,1,,,,Roof Test,No,
2018.11.26 18:30:11,2018.11.26 18:30:00,,,,2018.11.26 18:30:11,Resolved QFP,33.384430,-111.811121,12S,3694200,424558,387,,1.2,0xC4980200,7,,,,,2018.11.26 18:38:29,1,,,,Roof Test,No,
2018.11.26 18:38:29,2018.11.26 18:38:29,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:38:29,1,No,No,,,No,
2018.11.26 18:38:29,2018.11.26 18:38:29,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:38:29,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 19:08:31,1,,,,Roof Test,No,
2018.11.26 18:45:09,2018.11.26 18:45:00,,,,2018.11.26 18:45:09,Resolved QFP,33.384609,-111.810869,12S,3694220,424581,381,,1.1,0xC0980280,7,,,,,2018.11.26 19:08:31,1,,,,Roof Test,No,
