Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704703A
Comment,
Iridium IMEI,300434062093310

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2024.08.01 20:10:06

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2024.08.01 20:10:06

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:09:45,1,,,,Roof Test,No,
2018.11.26 17:45:11,2018.11.26 17:45:00,,,,2018.11.26 17:45:11,Resolved QFP,33.384440,-111.811065,12S,3694201,424563,380,,1.4,0x84980280,7,,,,,2018.11.26 18:09:45,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:09:45,1,,,,Roof Test,No,
2018.11.26 18:00:19,2018.11.26 18:00:00,,,,2018.11.26 18:00:19,Resolved QFP,33.384436,-111.811097,12S,3694201,424560,387,,2.5,0x04980280,6,,,,,2018.11.26 18:09:45,1,,,,Roof Test,No,
2018.11.26 18:09:45,2018.11.26 18:09:45,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:09:45,1,No,No,,,No,
2018.11.26 18:09:45,2018.11.26 18:09:45,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:09:45,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:39:46,1,,,,Roof Test,No,
2018.11.26 18:15:12,2018.11.26 18:15:00,,,,2018.11.26 18:15:12,Resolved QFP,33.384440,-111.811127,12S,3694201,424557,377,,1.4,0x84980280,7,,,,,2018.11.26 18:39:46,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:39:46,1,,,,Roof Test,No,
2018.11.26 18:30:09,2018.11.26 18:30:00,,,,2018.11.26 18:30:09,Resolved QFP,33.384434,-111.811012,12S,3694200,424568,399,,1.2,0xC4980200,7,,,,,2018.11.26 18:39:46,1,,,,Roof Test,No,
2018.11.26 18:39:46,2018.11.26 18:39:46,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:39:46,1,No,No,,,No,
2018.11.26 18:39:46,2018.11.26 18:39:46,6,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:39:46,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:09:41,1,,,,Roof Test,No,
2018.11.26 18:45:15,2018.11.26 18:45:00,,,,2018.11.26 18:45:15,Resolved QFP,33.384385,-111.810933,12S,3694195,424575,393,,0.9,0xC0982680,9,,,,,2018.11.26 19:09:41,1,,,,Roof Test,No,
