Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700547A
Comment,
Iridium IMEI,300434062298780

Report Period Begins,2018.03.13 00:12:49
Report Period Ends,2019.03.06 12:37:41

Report File Number,1 of 1
File Coverage Begins,2018.03.13 00:12:49
File Coverage Ends,2019.03.06 12:37:41

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.13 00:12:49,2018.03.13 00:12:49,,,,,,,,,,,,,,,,,,5,,2018.03.13 04:18:22,1,,,,,Yes,
2018.03.13 00:14:25,2018.03.13 00:12:49,,,,2018.03.13 00:14:25,Succeeded,66.407413,-146.459968,6W,7365427,524118,,24.43,,,,,,,,2018.03.13 04:18:22,1,,,,,Yes,
2018.03.13 00:17:49,2018.03.13 00:12:49,,,,,,,,,,,,,,,,,69,,,2018.03.13 04:18:22,1,,,,,Yes,
2018.03.13 04:00:00,2018.03.13 04:00:00,,,,,,,,,,,,,,,,,,19,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 04:00:08,2018.03.13 04:00:00,,,,2018.03.13 04:00:08,Resolved QFP,66.414748,-146.476289,6W,7366238,523383,120,,1.2,0xC1010826,8,,,,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 04:18:22,2018.03.13 04:18:22,,,,,,,,,,,,,,,,,,,Hit,2018.03.13 04:18:22,1,,,,,Yes,
2018.03.13 04:18:22,2018.03.13 04:18:22,3,66.44000,-146.55872,,,,,,,,,,,,,,,,,2018.03.13 04:18:22,,,,,,,
2018.03.13 08:00:00,2018.03.13 08:00:00,,,,,,,,,,,,,,,,,,32,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 08:00:07,2018.03.13 08:00:00,,,,2018.03.13 08:00:07,Resolved QFP,66.414698,-146.476419,6W,7366233,523377,137,,1.9,0x16188100,7,,,,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 11:10:00,2018.03.13 11:00:00,,,,,,,,,,,,,,,,,141,,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 12:00:00,2018.03.13 12:00:00,,,,,,,,,,,,,,,,,,13,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 12:00:10,2018.03.13 12:00:00,,,,2018.03.13 12:00:10,Resolved QFP,66.421118,-146.512015,6W,7366935,521782,116,,1.0,0x0C006681,8,,,,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 16:00:00,2018.03.13 16:00:00,,,,,,,,,,,,,,,,,,19,,2018.03.15 04:00:41,1,,,,Primary,No,
2018.03.13 16:00:08,2018.03.13 16:00:00,,,,2018.03.13 16:00:08,Resolved QFP,66.421166,-146.512145,6W,7366941,521776,170,,1.8,0x40412821,7,,,,,2018.03.15 04:00:41,1,,,,Primary,No,
